order,simulation,sch_method,chain lenght,found_distances
0,0,linear,10,1637.1156807899074
1,0,linear,10,1371.9373817861315
2,0,linear,10,1349.157344391296
3,0,linear,10,1228.475636861434
4,0,linear,10,1204.5258006567165
5,0,linear,10,1145.7292376480552
6,0,linear,10,1100.896453147403
7,0,linear,10,1076.3765200659798
8,0,linear,10,1093.4302460861654
9,0,linear,10,1067.2087691916583
10,0,linear,10,1100.5087694996012
11,0,linear,10,1043.7911593620747
12,0,linear,10,1036.2790445550481
13,0,linear,10,1010.0392460796068
14,0,linear,10,967.925940454134
15,0,linear,10,979.1113327336261
16,0,linear,10,986.2676868295299
17,0,linear,10,976.3246160795156
18,0,linear,10,996.3490803870731
19,0,linear,10,1046.2421912347204
20,0,linear,10,1057.5392414301252
21,0,linear,10,1022.0424359498347
22,0,linear,10,1051.7192457628676
23,0,linear,10,1037.3449844326126
24,0,linear,10,1075.7111815099113
25,0,linear,10,1052.8469663262056
26,0,linear,10,1062.364694836195
27,0,linear,10,1084.5305764991035
28,0,linear,10,1069.9031922812562
29,0,linear,10,1094.8211335795154
30,0,linear,10,1076.2320793421484
31,0,linear,10,1108.9437648731796
32,0,linear,10,1129.4330631314026
33,0,linear,10,1034.0801830259172
34,0,linear,10,1072.2625226080145
35,0,linear,10,1075.8522334014974
36,0,linear,10,1068.3247126483486
37,0,linear,10,1081.7130055049363
38,0,linear,10,1020.9525866780011
39,0,linear,10,1073.2861969112867
40,0,linear,10,1030.510328063521
41,0,linear,10,982.7042332361409
42,0,linear,10,983.2556372033874
43,0,linear,10,906.2782718981528
44,0,linear,10,885.7660459818748
45,0,linear,10,867.0888499093359
46,0,linear,10,838.7086321574151
47,0,linear,10,879.3094201219163
48,0,linear,10,901.4311709782766
49,0,linear,10,969.3994007504799
50,0,linear,10,921.9303360018192
51,0,linear,10,931.7202248591716
52,0,linear,10,997.8766251081797
53,0,linear,10,1038.0095788170322
54,0,linear,10,1039.3786264145233
55,0,linear,10,1037.69551324669
56,0,linear,10,1072.0608065895312
57,0,linear,10,1179.7483531558437
58,0,linear,10,1163.3854924765112
59,0,linear,10,1188.2580661022391
60,0,linear,10,1194.9409529357056
61,0,linear,10,1211.8301769148852
62,0,linear,10,1222.2604787803468
63,0,linear,10,1165.000661677832
64,0,linear,10,1108.1459011367263
65,0,linear,10,1044.367173388652
66,0,linear,10,1056.2181661304146
67,0,linear,10,1068.7017896761017
68,0,linear,10,1037.904669361868
69,0,linear,10,1033.6828359487167
70,0,linear,10,1054.0360577183917
71,0,linear,10,962.4873854227696
72,0,linear,10,1013.139341905465
73,0,linear,10,981.1791595453457
74,0,linear,10,973.8022107808581
75,0,linear,10,1015.6244909803936
76,0,linear,10,1094.2429061773244
77,0,linear,10,1040.4927071783736
78,0,linear,10,1062.0912205511822
79,0,linear,10,1072.3716438418644
80,0,linear,10,1097.8336408881487
81,0,linear,10,1067.8385914893815
82,0,linear,10,1045.1830499933687
83,0,linear,10,1108.5105392965859
84,0,linear,10,1081.285090847202
85,0,linear,10,1088.4274302053836
86,0,linear,10,1137.7736009428172
87,0,linear,10,1103.6941572280396
88,0,linear,10,1098.1213975260584
89,0,linear,10,1051.194825066308
90,0,linear,10,1047.7364171555942
91,0,linear,10,1095.4646875597684
92,0,linear,10,1147.5562487477407
93,0,linear,10,1165.2980381075604
94,0,linear,10,1115.0593636208425
95,0,linear,10,979.0908484142415
96,0,linear,10,974.0480342837845
97,0,linear,10,972.8854715440531
98,0,linear,10,977.0188030134834
99,0,linear,10,1024.0392152833733
100,0,linear,10,1034.1284885641305
101,0,linear,10,1098.8718108888595
102,0,linear,10,1081.61859087794
103,0,linear,10,1126.5178361015978
104,0,linear,10,1109.8559239074093
105,0,linear,10,1003.7191483673159
106,0,linear,10,976.3366401754214
107,0,linear,10,1031.4640052857917
108,0,linear,10,1118.4774294721549
109,0,linear,10,1094.4106161231307
110,0,linear,10,1092.8089533955736
111,0,linear,10,984.103144267945
112,0,linear,10,947.8498820866982
113,0,linear,10,985.6573198677046
114,0,linear,10,992.9095558976161
115,0,linear,10,966.9638561472983
116,0,linear,10,911.947254547062
117,0,linear,10,933.3837916944362
118,0,linear,10,941.5847959212655
119,0,linear,10,1010.5129517939963
120,0,linear,10,955.1668206449237
121,0,linear,10,957.3481346423117
122,0,linear,10,954.1344683942889
123,0,linear,10,922.1450603057758
124,0,linear,10,958.9210264670804
125,0,linear,10,1001.4388630294744
126,0,linear,10,1020.2394491178669
127,0,linear,10,976.6306635601693
128,0,linear,10,1009.2009443614504
129,0,linear,10,937.33187974447
130,0,linear,10,998.1760801464881
131,0,linear,10,974.2693582318319
132,0,linear,10,1008.2289318863321
133,0,linear,10,1043.3403273356396
134,0,linear,10,1046.4995488260186
135,0,linear,10,1059.7641392828314
136,0,linear,10,1072.2614898444438
137,0,linear,10,1065.5535984489177
138,0,linear,10,1113.5135837191547
139,0,linear,10,1123.447361686355
140,0,linear,10,1087.5776142904092
141,0,linear,10,1060.6649540695655
142,0,linear,10,982.087848110652
143,0,linear,10,977.7266585643179
144,0,linear,10,1059.0835274187764
145,0,linear,10,1017.6110798633922
146,0,linear,10,997.4960998552555
147,0,linear,10,1005.5514400370306
148,0,linear,10,1006.1796139322723
149,0,linear,10,1054.7066322179016
150,0,linear,10,995.980068551994
151,0,linear,10,1010.1544120392973
152,0,linear,10,926.0693414437932
153,0,linear,10,1031.2011585169946
154,0,linear,10,1087.7048577312805
155,0,linear,10,1104.3961791327488
156,0,linear,10,1028.777896405528
157,0,linear,10,973.8085623773565
158,0,linear,10,953.6134826494789
159,0,linear,10,962.2787584057522
160,0,linear,10,946.0940947028408
161,0,linear,10,948.4332667778224
162,0,linear,10,933.2245634553299
163,0,linear,10,972.2210003308986
164,0,linear,10,991.0817234966097
165,0,linear,10,975.1328887213662
166,0,linear,10,992.4387574871496
167,0,linear,10,1031.6467787141037
168,0,linear,10,1029.681579189194
169,0,linear,10,1024.4879579016356
170,0,linear,10,1036.8482969896827
171,0,linear,10,1050.3897499554982
172,0,linear,10,1045.6318410153851
173,0,linear,10,1020.5065559315688
174,0,linear,10,955.9362036133941
175,0,linear,10,1038.426790439209
176,0,linear,10,1036.8901209159467
177,0,linear,10,1002.5531427820039
178,0,linear,10,977.1860696000108
179,0,linear,10,940.8128841991413
180,0,linear,10,918.200865250562
181,0,linear,10,983.0883778560714
182,0,linear,10,1009.2477947082944
183,0,linear,10,980.7809904610981
184,0,linear,10,967.1457284007746
185,0,linear,10,990.5447436145365
186,0,linear,10,966.6624266819891
187,0,linear,10,984.9599470557789
188,0,linear,10,992.3558400942934
189,0,linear,10,1007.4539681682504
190,0,linear,10,1042.3610505458173
191,0,linear,10,1058.0082251275733
192,0,linear,10,1080.7467522227023
193,0,linear,10,1089.1405222871801
194,0,linear,10,1044.7326963686894
195,0,linear,10,1027.137734178685
196,0,linear,10,1017.7470432952496
197,0,linear,10,1058.9504723760476
198,0,linear,10,1124.527742758831
199,0,linear,10,1095.7693910853795
200,0,linear,10,1083.0651710489853
201,0,linear,10,1090.8039665302708
202,0,linear,10,1100.3662350194197
203,0,linear,10,1108.6749582083444
204,0,linear,10,1157.0417899153053
205,0,linear,10,1093.0710660544487
206,0,linear,10,1093.5656270456718
207,0,linear,10,1047.8174510362292
208,0,linear,10,1039.803947018913
209,0,linear,10,1042.924784213442
210,0,linear,10,1076.2718257878848
211,0,linear,10,1006.83493469572
212,0,linear,10,1044.2930005151597
213,0,linear,10,981.7718093116488
214,0,linear,10,1058.8714351629603
215,0,linear,10,993.2462138631153
216,0,linear,10,947.2516779419624
217,0,linear,10,946.579948708191
218,0,linear,10,909.3531483792556
219,0,linear,10,953.3058764979123
220,0,linear,10,965.1252404588495
221,0,linear,10,914.0565160155713
222,0,linear,10,925.1839119148859
223,0,linear,10,937.1781208292077
224,0,linear,10,966.989992057853
225,0,linear,10,967.9081794877168
