order,simulation,sch_method,chain lenght,found_distances
0,0,adaptive,2000,1594.514836038106
1,0,adaptive,2000,1056.1641760443572
2,0,adaptive,2000,1065.5878121487826
3,0,adaptive,2000,1009.1908551702709
4,0,adaptive,2000,1104.329167600473
5,0,adaptive,2000,1154.268652372148
6,0,adaptive,2000,993.8189121149974
7,0,adaptive,2000,1034.3976255695268
8,0,adaptive,2000,1032.2483392440122
9,0,adaptive,2000,1026.7990226507975
10,0,adaptive,2000,1009.8172884465897
11,0,adaptive,2000,938.2751516288903
12,0,adaptive,2000,1049.8838684327525
13,0,adaptive,2000,960.6522158333478
14,0,adaptive,2000,889.5498382968008
15,0,adaptive,2000,1063.423958133937
16,0,adaptive,2000,852.4167199654515
17,0,adaptive,2000,942.3507845097474
18,0,adaptive,2000,882.0722606034781
19,0,adaptive,2000,898.6188354979608
20,0,adaptive,2000,961.4507170653601
21,0,adaptive,2000,854.228337095186
22,0,adaptive,2000,867.1724998728868
23,0,adaptive,2000,915.8441563582061
24,0,adaptive,2000,920.9769470671508
25,0,adaptive,2000,821.3456176350318
26,0,adaptive,2000,865.8441588473868
27,0,adaptive,2000,828.3059263699074
28,0,adaptive,2000,855.3550214388289
29,0,adaptive,2000,808.1796276467358
30,0,adaptive,2000,807.8745628562273
31,0,adaptive,2000,820.7795977914757
32,0,adaptive,2000,920.1402260050568
33,0,adaptive,2000,879.0656274458174
34,0,adaptive,2000,751.8922356830993
35,0,adaptive,2000,773.2092593366094
36,0,adaptive,2000,791.7066543062815
37,0,adaptive,2000,689.6974160731671
38,0,adaptive,2000,762.2912483847241
39,0,adaptive,2000,708.7845871006914
40,0,adaptive,2000,759.4487180814065
41,0,adaptive,2000,687.7945845100279
42,0,adaptive,2000,638.4375362944347
43,0,adaptive,2000,743.8548243420468
44,0,adaptive,2000,701.9620028192707
45,0,adaptive,2000,605.4614300585412
46,0,adaptive,2000,584.1585915135037
47,0,adaptive,2000,664.3657531848046
48,0,adaptive,2000,591.4659427076382
49,0,adaptive,2000,566.4859259128514
50,0,adaptive,2000,614.3192555084354
51,0,adaptive,2000,524.6161100687693
52,0,adaptive,2000,552.5438320545389
53,0,adaptive,2000,532.336489228984
54,0,adaptive,2000,614.7640692326758
55,0,adaptive,2000,517.1259142656443
