order,simulation,sch_method,chain lenght,found_distances
0,0,geometric,10,1601.553922002172
1,0,geometric,10,1429.3337429961373
2,0,geometric,10,1311.2796608567933
3,0,geometric,10,1274.2971670338036
4,0,geometric,10,1247.1377950532717
5,0,geometric,10,1194.792652720452
6,0,geometric,10,1216.562771670216
7,0,geometric,10,1177.1964368140034
8,0,geometric,10,1151.2017053501318
9,0,geometric,10,1157.0998202245607
10,0,geometric,10,1106.4066049254395
11,0,geometric,10,1014.1262600837249
12,0,geometric,10,950.1155569799778
13,0,geometric,10,981.5235513819105
14,0,geometric,10,1030.1555555773305
15,0,geometric,10,1083.0483936574567
16,0,geometric,10,1081.5056740400448
17,0,geometric,10,1125.6380354693126
18,0,geometric,10,1001.6456568345009
19,0,geometric,10,1051.6110319827344
20,0,geometric,10,1064.2539627910376
21,0,geometric,10,1071.8874854120284
22,0,geometric,10,1069.0837126207593
23,0,geometric,10,1124.2234099758598
24,0,geometric,10,1110.0318272776346
25,0,geometric,10,1103.685583326634
26,0,geometric,10,1151.903707421589
27,0,geometric,10,1112.734148230477
28,0,geometric,10,1101.6300873078976
29,0,geometric,10,1007.5906071801528
30,0,geometric,10,993.8013355163562
31,0,geometric,10,953.5765877964723
32,0,geometric,10,922.4457482016153
33,0,geometric,10,967.4656793155834
34,0,geometric,10,969.1536199836196
35,0,geometric,10,965.3544780661753
36,0,geometric,10,923.1007797629406
37,0,geometric,10,845.8614361817888
38,0,geometric,10,856.7656586390348
39,0,geometric,10,857.3124567552986
40,0,geometric,10,935.1165643292477
41,0,geometric,10,926.0331238808095
42,0,geometric,10,902.8503372109615
43,0,geometric,10,856.3513856910033
44,0,geometric,10,942.7663875073769
45,0,geometric,10,913.0429291813873
46,0,geometric,10,895.3684357247544
47,0,geometric,10,947.7980147266796
48,0,geometric,10,925.9333647053564
49,0,geometric,10,871.3981678169444
50,0,geometric,10,890.8421347381575
51,0,geometric,10,864.8751701406181
52,0,geometric,10,882.6645819158489
53,0,geometric,10,869.1846993781518
54,0,geometric,10,872.8901393936322
55,0,geometric,10,875.9205137376698
56,0,geometric,10,895.4086134219806
57,0,geometric,10,927.0579652268227
58,0,geometric,10,881.1718892946866
59,0,geometric,10,904.0066282241144
60,0,geometric,10,917.2933162870078
61,0,geometric,10,887.4858131621131
62,0,geometric,10,877.4216081343291
63,0,geometric,10,958.93617102293
64,0,geometric,10,931.3820010179379
65,0,geometric,10,914.4627436242765
66,0,geometric,10,891.17973966424
67,0,geometric,10,947.4823463893839
68,0,geometric,10,886.3216613138595
69,0,geometric,10,917.5896772301545
70,0,geometric,10,877.0492668442072
71,0,geometric,10,871.0741983002957
72,0,geometric,10,886.282779631809
73,0,geometric,10,873.1920501547598
74,0,geometric,10,918.6086554784679
75,0,geometric,10,931.8751757236802
76,0,geometric,10,982.0830671397288
77,0,geometric,10,921.8457361589212
78,0,geometric,10,943.0610862574481
79,0,geometric,10,973.3690316273428
80,0,geometric,10,970.1575775150615
81,0,geometric,10,966.4439590120875
82,0,geometric,10,968.1298497672071
83,0,geometric,10,988.4135464527393
84,0,geometric,10,943.6714720672728
85,0,geometric,10,924.4573264394867
86,0,geometric,10,890.791174694486
87,0,geometric,10,866.2629808774943
88,0,geometric,10,876.988831866023
89,0,geometric,10,822.5143217128516
90,0,geometric,10,831.9108585090366
91,0,geometric,10,788.6340510984388
92,0,geometric,10,817.2773298737862
93,0,geometric,10,848.5926343157751
94,0,geometric,10,819.5294609850757
95,0,geometric,10,802.9214921836508
96,0,geometric,10,828.039680232468
97,0,geometric,10,902.1669945036546
98,0,geometric,10,868.5527697832281
99,0,geometric,10,879.1939689061351
