order,simulation,sch_method,chain lenght,found_distances
0,0,linear,500,1522.03230962867
1,0,linear,500,985.7103150564533
2,0,linear,500,1032.7326445992014
3,0,linear,500,986.1278743454693
4,0,linear,500,1023.9076541597539
5,0,linear,500,1085.3735054933313
6,0,linear,500,962.7825674029459
7,0,linear,500,1044.3977871366787
8,0,linear,500,1104.5276451393602
9,0,linear,500,1045.255017608968
10,0,linear,500,968.4889085092324
11,0,linear,500,1093.2241839914072
12,0,linear,500,984.163485526345
13,0,linear,500,1055.3723672605054
14,0,linear,500,1018.9361034680734
15,0,linear,500,874.4320320782937
16,0,linear,500,989.4858596871741
17,0,linear,500,1039.4375130841318
18,0,linear,500,959.7370408554924
19,0,linear,500,1066.6637747967266
20,0,linear,500,1080.8503461555126
21,0,linear,500,1085.1560716081963
22,0,linear,500,901.8551412123849
23,0,linear,500,1075.7627368897654
24,0,linear,500,1006.6837842573628
25,0,linear,500,1107.2904923858162
26,0,linear,500,1026.423940699386
27,0,linear,500,1133.4065942601055
28,0,linear,500,947.5218198976181
29,0,linear,500,1167.5979365990395
30,0,linear,500,1001.3766823574196
31,0,linear,500,1111.0436261116636
32,0,linear,500,1135.2374587450697
33,0,linear,500,1150.9944913848049
34,0,linear,500,1090.0768697406163
35,0,linear,500,1044.199499354963
36,0,linear,500,1170.44085800903
37,0,linear,500,1067.0365858874698
38,0,linear,500,936.4990013623459
39,0,linear,500,1006.5565722218709
40,0,linear,500,1026.7649815303794
41,0,linear,500,1100.1107521501906
42,0,linear,500,888.1186642665474
43,0,linear,500,993.1621397609504
44,0,linear,500,1004.6943883145211
45,0,linear,500,1045.95424118486
46,0,linear,500,1007.7358032648459
47,0,linear,500,1011.7483985460473
48,0,linear,500,1017.9820645992033
49,0,linear,500,1079.1406388090104
50,0,linear,500,1012.1218626439543
51,0,linear,500,992.921778585908
52,0,linear,500,979.9173274308306
53,0,linear,500,1069.7432986391227
54,0,linear,500,968.36409499399
55,0,linear,500,1083.9710252382836
56,0,linear,500,906.3220948203013
57,0,linear,500,971.1276612765689
58,0,linear,500,1015.2063967593166
59,0,linear,500,1025.2007579118833
60,0,linear,500,1080.6198031751683
61,0,linear,500,933.5086724568293
62,0,linear,500,926.3025576453038
63,0,linear,500,1050.5656141728389
64,0,linear,500,1134.3162755158396
65,0,linear,500,873.5804925499095
66,0,linear,500,995.176691416213
67,0,linear,500,1017.2179390503096
68,0,linear,500,1083.591792690062
69,0,linear,500,969.2839623825084
70,0,linear,500,1150.9194228256486
71,0,linear,500,1050.9464839403975
72,0,linear,500,1000.8148402538575
73,0,linear,500,957.7835550386252
74,0,linear,500,981.9531767652956
75,0,linear,500,1202.2569173075988
76,0,linear,500,1021.8326341478964
77,0,linear,500,1058.183244186768
78,0,linear,500,1020.0188925981008
79,0,linear,500,991.1064484563904
80,0,linear,500,948.6568219534923
81,0,linear,500,1099.434406767741
82,0,linear,500,968.1778599217798
83,0,linear,500,1067.5678081771891
84,0,linear,500,1090.8685791160517
85,0,linear,500,1117.718242158155
86,0,linear,500,970.9549286973328
87,0,linear,500,1133.1680249488597
88,0,linear,500,1087.3993027957895
89,0,linear,500,1040.949101650828
90,0,linear,500,898.9276282413166
91,0,linear,500,1100.6363702880599
92,0,linear,500,876.8063008715503
93,0,linear,500,971.8357822695891
94,0,linear,500,1069.3336590702877
95,0,linear,500,1105.7098546801653
96,0,linear,500,1029.4043764194425
97,0,linear,500,932.1025760823427
98,0,linear,500,1065.5626593284633
99,0,linear,500,970.1407291644264
100,0,linear,500,890.1453342695157
101,0,linear,500,906.1473429021506
102,0,linear,500,1090.2944787991328
103,0,linear,500,1124.373954500129
104,0,linear,500,936.4558630553481
105,0,linear,500,940.4460028795888
106,0,linear,500,936.3742454993737
107,0,linear,500,1027.7596147021668
108,0,linear,500,1018.4049679081609
109,0,linear,500,980.862066112125
110,0,linear,500,976.5569449398766
111,0,linear,500,955.8830547413982
112,0,linear,500,838.8343069817233
113,0,linear,500,1029.6817092277886
114,0,linear,500,1053.2175954104198
115,0,linear,500,994.1208903075035
116,0,linear,500,990.7206644978453
117,0,linear,500,995.9594962230834
118,0,linear,500,991.0005090332562
119,0,linear,500,1038.5685174456323
120,0,linear,500,1049.3455292569743
121,0,linear,500,1053.3886658095355
122,0,linear,500,892.8910385375035
123,0,linear,500,966.0497141677688
124,0,linear,500,962.2657795392848
125,0,linear,500,885.0060525331147
126,0,linear,500,1051.3918122186794
127,0,linear,500,1077.9787260337955
128,0,linear,500,1103.7811471368973
129,0,linear,500,985.1021816964357
130,0,linear,500,1007.0413710603923
131,0,linear,500,1028.0432446302332
132,0,linear,500,1010.7531200226525
133,0,linear,500,974.7501473639949
134,0,linear,500,976.1830960693246
135,0,linear,500,1052.339993023173
136,0,linear,500,970.1476240527815
137,0,linear,500,985.2392882941434
138,0,linear,500,1065.7629000488728
139,0,linear,500,963.3885366141715
140,0,linear,500,804.6546222679428
141,0,linear,500,1130.7843064138383
142,0,linear,500,1081.1510955623714
143,0,linear,500,955.0482836873183
144,0,linear,500,948.1134404909848
145,0,linear,500,1006.6267863301302
146,0,linear,500,1025.75888929576
147,0,linear,500,1026.299747975833
148,0,linear,500,1001.2324877845142
149,0,linear,500,991.9493209564183
150,0,linear,500,1055.0244375046104
151,0,linear,500,996.0471278608402
152,0,linear,500,955.1449172416224
153,0,linear,500,891.7093609431852
154,0,linear,500,1053.0653158941593
155,0,linear,500,1065.258740964913
156,0,linear,500,1004.2473805749411
157,0,linear,500,954.7919544015972
158,0,linear,500,981.9165160544088
159,0,linear,500,932.074760356311
160,0,linear,500,1031.155646847789
161,0,linear,500,914.1086999883504
162,0,linear,500,1036.6039826790736
163,0,linear,500,1019.0759821335349
164,0,linear,500,1072.1733948216354
165,0,linear,500,932.8348044927992
166,0,linear,500,1020.7180318742212
167,0,linear,500,1070.9292023634478
168,0,linear,500,990.2497351560163
169,0,linear,500,998.1573441712096
170,0,linear,500,929.5984623321108
171,0,linear,500,1050.137131287469
172,0,linear,500,1014.7436564975039
173,0,linear,500,962.8327807479754
174,0,linear,500,989.2028747162909
175,0,linear,500,1059.0352009793132
176,0,linear,500,1013.5059348508424
177,0,linear,500,914.9395819676304
178,0,linear,500,991.2494653376274
179,0,linear,500,984.7161802281908
180,0,linear,500,1031.3254243117856
181,0,linear,500,956.8028915030151
182,0,linear,500,1156.5326618400688
183,0,linear,500,1014.9295894737513
184,0,linear,500,1061.6923430544464
185,0,linear,500,984.8040610937582
186,0,linear,500,1015.1084929045663
187,0,linear,500,941.6505403331638
188,0,linear,500,990.4866298741349
189,0,linear,500,1045.3902154765792
190,0,linear,500,1096.099637105002
191,0,linear,500,1022.9707668549853
192,0,linear,500,1102.4003420092126
193,0,linear,500,870.140427217437
194,0,linear,500,958.3559759295297
195,0,linear,500,974.1424716046711
196,0,linear,500,1012.2795032422621
197,0,linear,500,987.8081048878944
198,0,linear,500,1028.485366355811
199,0,linear,500,944.1481174087604
200,0,linear,500,1003.6479407983255
201,0,linear,500,943.5580857765365
202,0,linear,500,1077.2289086756043
203,0,linear,500,1000.827277048462
204,0,linear,500,1074.2324189148783
205,0,linear,500,986.6844012773282
206,0,linear,500,1103.5154351247659
207,0,linear,500,995.207492214935
208,0,linear,500,1058.62772780081
209,0,linear,500,969.3102282499295
210,0,linear,500,932.1709298026828
211,0,linear,500,951.0229989375105
212,0,linear,500,970.8057061103415
213,0,linear,500,985.8036490961085
214,0,linear,500,945.8817308604782
215,0,linear,500,900.127357376547
216,0,linear,500,1015.1902541587489
217,0,linear,500,918.3655242007841
218,0,linear,500,988.9820277771645
219,0,linear,500,897.2765677266724
220,0,linear,500,1019.443119752054
221,0,linear,500,1013.2643412188344
222,0,linear,500,961.2459727977719
223,0,linear,500,1070.1347090319764
