order,simulation,sch_method,chain lenght,found_distances
0,5,geometric,500,1864.0805895161486
1,5,geometric,500,1057.4221917722791
2,5,geometric,500,1030.565403117246
3,5,geometric,500,1003.3871238614392
4,5,geometric,500,1127.451537774594
5,5,geometric,500,1021.9882747236554
6,5,geometric,500,1050.3880683121347
7,5,geometric,500,1000.2610357946794
8,5,geometric,500,1037.8279886151363
9,5,geometric,500,1009.6537918604288
10,5,geometric,500,996.941435493944
11,5,geometric,500,864.4552522340216
12,5,geometric,500,1016.7093931733615
13,5,geometric,500,1014.297979219533
14,5,geometric,500,1036.933157914886
15,5,geometric,500,1046.5508857925493
16,5,geometric,500,1053.7208740538615
17,5,geometric,500,939.0776055570983
18,5,geometric,500,983.8876724809786
19,5,geometric,500,1039.3652632245892
20,5,geometric,500,1056.4035795070183
21,5,geometric,500,936.013782394126
22,5,geometric,500,953.4707370636042
23,5,geometric,500,992.0836788875804
24,5,geometric,500,995.6535876153027
25,5,geometric,500,909.8767822023278
26,5,geometric,500,1028.979521550033
27,5,geometric,500,1004.2346521216665
28,5,geometric,500,1067.3169481496132
29,5,geometric,500,930.8121359999828
30,5,geometric,500,943.7762731994443
31,5,geometric,500,1087.984779006361
32,5,geometric,500,936.6117276427944
33,5,geometric,500,959.5490242305034
34,5,geometric,500,1008.9587745555561
35,5,geometric,500,1153.266051011235
36,5,geometric,500,1041.7091757354237
37,5,geometric,500,988.6327809448562
38,5,geometric,500,1011.3716314601221
39,5,geometric,500,959.3712927746795
40,5,geometric,500,957.9428320238554
41,5,geometric,500,967.6632298619392
42,5,geometric,500,964.0188521396939
43,5,geometric,500,953.9411991583464
44,5,geometric,500,925.7955137150944
45,5,geometric,500,1027.239194275311
46,5,geometric,500,994.9570900684021
47,5,geometric,500,996.640876577143
48,5,geometric,500,1010.1313796301201
49,5,geometric,500,962.2098779770358
50,5,geometric,500,910.7797478513818
51,5,geometric,500,979.0538868945803
52,5,geometric,500,965.1657498191677
53,5,geometric,500,1055.5696156021456
54,5,geometric,500,1055.6733783017878
55,5,geometric,500,1041.8407545504638
56,5,geometric,500,946.539423069696
57,5,geometric,500,1001.1280277947884
58,5,geometric,500,857.3728483990058
59,5,geometric,500,973.7320454354438
60,5,geometric,500,960.0686971228586
61,5,geometric,500,954.2038657018539
62,5,geometric,500,876.0887337429435
63,5,geometric,500,989.6888118815699
64,5,geometric,500,932.1347685266861
65,5,geometric,500,918.3407519804753
66,5,geometric,500,1078.2702676872268
67,5,geometric,500,1030.875088687124
68,5,geometric,500,860.2567250919537
69,5,geometric,500,932.2644540278116
70,5,geometric,500,884.4905346698464
71,5,geometric,500,971.8893552942586
72,5,geometric,500,907.9158929515585
73,5,geometric,500,844.5551643953903
74,5,geometric,500,973.8736332405875
75,5,geometric,500,865.1717185526687
76,5,geometric,500,895.3883308776967
77,5,geometric,500,930.1739082953784
78,5,geometric,500,843.238536755314
79,5,geometric,500,782.7850253349598
80,5,geometric,500,943.5966782194189
81,5,geometric,500,822.1928803234227
82,5,geometric,500,937.3566323254747
83,5,geometric,500,922.9578647645706
84,5,geometric,500,865.7806915893423
85,5,geometric,500,970.6246457435748
86,5,geometric,500,913.58086676219
87,5,geometric,500,966.2255880390236
88,5,geometric,500,733.9181047000445
89,5,geometric,500,982.1785248355218
90,5,geometric,500,824.6862651008585
91,5,geometric,500,939.3039426717627
92,5,geometric,500,804.1236667519922
93,5,geometric,500,914.4840306462968
94,5,geometric,500,777.7698962518994
95,5,geometric,500,987.2925341958155
96,5,geometric,500,824.4558671167355
97,5,geometric,500,847.7750048839658
98,5,geometric,500,938.7514788791052
99,5,geometric,500,871.2711921457447
100,5,geometric,500,873.5575604376617
101,5,geometric,500,786.7545996800333
102,5,geometric,500,906.6649464431146
103,5,geometric,500,945.9029034911337
104,5,geometric,500,875.542457460603
105,5,geometric,500,845.9581857946945
106,5,geometric,500,881.5942364300427
107,5,geometric,500,798.6511649629625
108,5,geometric,500,904.7357483864691
109,5,geometric,500,869.9388188501875
110,5,geometric,500,788.7396300439675
111,5,geometric,500,841.5630501061755
112,5,geometric,500,896.7411072935389
113,5,geometric,500,816.188162666951
114,5,geometric,500,925.9119924702774
115,5,geometric,500,895.978292542876
116,5,geometric,500,784.4755800729777
117,5,geometric,500,947.5579644816899
118,5,geometric,500,785.7242025355907
119,5,geometric,500,744.8741872176687
120,5,geometric,500,791.4604038041557
121,5,geometric,500,831.2870595543998
122,5,geometric,500,880.4207299479959
123,5,geometric,500,882.0186348000667
124,5,geometric,500,779.9849720708933
125,5,geometric,500,803.0057948480409
126,5,geometric,500,802.850391174598
127,5,geometric,500,785.5119807968638
128,5,geometric,500,809.3529237095108
129,5,geometric,500,835.3087697153347
130,5,geometric,500,974.6095877832886
131,5,geometric,500,790.5878671629889
132,5,geometric,500,690.5517495405344
133,5,geometric,500,819.8822751304009
134,5,geometric,500,728.8746210698175
135,5,geometric,500,907.028396808791
136,5,geometric,500,771.4192092001182
137,5,geometric,500,740.1162543170412
138,5,geometric,500,805.9805844919904
139,5,geometric,500,682.2825431201613
140,5,geometric,500,806.6593854307113
141,5,geometric,500,804.3212791800621
142,5,geometric,500,781.8572214465452
143,5,geometric,500,756.1657468219493
144,5,geometric,500,738.1531436270465
145,5,geometric,500,842.4796230109167
146,5,geometric,500,780.6587259407501
147,5,geometric,500,733.1995976826653
148,5,geometric,500,725.0340519717265
149,5,geometric,500,705.4548864641072
150,5,geometric,500,786.7235871250961
151,5,geometric,500,764.5600954124469
152,5,geometric,500,803.3529824490925
153,5,geometric,500,733.8779712081725
154,5,geometric,500,730.2417041224055
155,5,geometric,500,739.6161924586027
156,5,geometric,500,803.7214249112345
157,5,geometric,500,771.6964309661491
158,5,geometric,500,754.267546820606
159,5,geometric,500,808.0726928655585
160,5,geometric,500,820.507115019868
161,5,geometric,500,726.0114607074966
162,5,geometric,500,752.4839212982661
163,5,geometric,500,699.1954830172399
164,5,geometric,500,731.1482027312607
165,5,geometric,500,734.9367362086175
166,5,geometric,500,645.2880168238244
167,5,geometric,500,748.2836456863737
168,5,geometric,500,761.6085200129985
169,5,geometric,500,702.397687264729
170,5,geometric,500,695.7050250556663
171,5,geometric,500,687.7085296775097
172,5,geometric,500,701.3802465486375
173,5,geometric,500,731.7971251843745
174,5,geometric,500,704.7721656279549
175,5,geometric,500,645.6445802403704
176,5,geometric,500,659.1019793423194
177,5,geometric,500,701.9416887597965
178,5,geometric,500,738.5455715159676
179,5,geometric,500,784.2301449829581
180,5,geometric,500,700.8933600711426
181,5,geometric,500,650.3334043995663
182,5,geometric,500,661.0477340460466
183,5,geometric,500,683.1714416286676
184,5,geometric,500,653.4860205053589
185,5,geometric,500,621.550970581056
186,5,geometric,500,622.9636166664698
187,5,geometric,500,604.7998728276025
188,5,geometric,500,597.7928819438924
189,5,geometric,500,644.2648056330779
190,5,geometric,500,647.1816143821167
191,5,geometric,500,633.8341342197457
