order,simulation,sch_method,chain lenght,found_distances
0,0,adaptive,10,1497.8446859915334
1,0,adaptive,10,1328.030528613974
2,0,adaptive,10,1188.892024535223
3,0,adaptive,10,1101.854716425127
4,0,adaptive,10,1125.8585056224667
5,0,adaptive,10,1097.710990790756
6,0,adaptive,10,1100.390656273302
7,0,adaptive,10,1035.5636158156065
8,0,adaptive,10,1069.1756779471173
9,0,adaptive,10,1095.1640613721402
10,0,adaptive,10,1017.0306112433748
11,0,adaptive,10,1092.4902042494632
12,0,adaptive,10,949.129490665975
13,0,adaptive,10,949.4347975106265
14,0,adaptive,10,944.0677711878774
15,0,adaptive,10,962.95141940121
16,0,adaptive,10,973.4990754225865
17,0,adaptive,10,914.7283150389736
18,0,adaptive,10,877.5817329038806
19,0,adaptive,10,917.189043423094
20,0,adaptive,10,860.7177804597466
21,0,adaptive,10,937.2981820627242
22,0,adaptive,10,1002.1734126400872
23,0,adaptive,10,993.2867702498008
24,0,adaptive,10,983.5335191472757
25,0,adaptive,10,980.4530581814174
26,0,adaptive,10,927.2804733259527
27,0,adaptive,10,911.2317064666502
28,0,adaptive,10,904.758426105109
29,0,adaptive,10,935.7911385657944
30,0,adaptive,10,899.6453544508081
31,0,adaptive,10,895.3547485414592
32,0,adaptive,10,907.0312049802972
33,0,adaptive,10,911.8154991434244
34,0,adaptive,10,888.3676486392364
35,0,adaptive,10,852.1290948528418
36,0,adaptive,10,854.0318823614855
37,0,adaptive,10,835.08363069328
38,0,adaptive,10,764.6777928118903
39,0,adaptive,10,780.8996580633426
40,0,adaptive,10,808.4685361063375
41,0,adaptive,10,824.5303517747531
42,0,adaptive,10,853.475578365773
43,0,adaptive,10,846.8982754730433
44,0,adaptive,10,849.048014647473
45,0,adaptive,10,850.6433786143145
46,0,adaptive,10,826.640052096375
47,0,adaptive,10,804.3024023671773
48,0,adaptive,10,793.2822091869656
49,0,adaptive,10,766.4286291707156
50,0,adaptive,10,755.1544878387299
51,0,adaptive,10,738.8293382419712
52,0,adaptive,10,732.5903775107885
53,0,adaptive,10,702.7988381475764
54,0,adaptive,10,689.8448372278624
55,0,adaptive,10,680.7265900513207
56,0,adaptive,10,684.0638438946595
57,0,adaptive,10,679.922839165288
58,0,adaptive,10,683.1841913143084
59,0,adaptive,10,676.5237922625809
60,0,adaptive,10,670.9573849827768
61,0,adaptive,10,673.0610581711114
62,0,adaptive,10,683.8672553285468
63,0,adaptive,10,681.7338671337235
64,0,adaptive,10,668.4279692743329
65,0,adaptive,10,681.4036897214165
66,0,adaptive,10,684.299522200249
67,0,adaptive,10,670.8064173952415
68,0,adaptive,10,670.8064173952415
69,0,adaptive,10,667.4411314367932
70,0,adaptive,10,664.4285509113603
71,0,adaptive,10,666.9590736794172
72,0,adaptive,10,662.658441998239
73,0,adaptive,10,662.658441998239
74,0,adaptive,10,628.1684570276617
75,0,adaptive,10,628.1684570276617
76,0,adaptive,10,614.2378614999382
77,0,adaptive,10,614.2378614999382
78,0,adaptive,10,608.6091035186796
79,0,adaptive,10,608.6091035186796
80,0,adaptive,10,608.6091035186796
81,0,adaptive,10,608.5745436278605
82,0,adaptive,10,602.8674157913213
83,0,adaptive,10,607.0497546482118
84,0,adaptive,10,611.5412752282207
85,0,adaptive,10,623.2339168779745
86,0,adaptive,10,631.6298891143763
87,0,adaptive,10,627.6772882802984
88,0,adaptive,10,640.113297271356
89,0,adaptive,10,640.3951761543967
90,0,adaptive,10,635.8974811495566
91,0,adaptive,10,635.8974811495566
92,0,adaptive,10,631.3482391190742
93,0,adaptive,10,629.0935615312085
94,0,adaptive,10,613.0887574724
95,0,adaptive,10,613.0887574724
96,0,adaptive,10,609.2011326983702
97,0,adaptive,10,609.2011326983702
98,0,adaptive,10,617.2894872368988
99,0,adaptive,10,615.8007182114543
100,0,adaptive,10,623.0947446104044
101,0,adaptive,10,614.4885345345203
102,0,adaptive,10,614.4885345345203
103,0,adaptive,10,614.4885345345203
104,0,adaptive,10,614.5847518959351
105,0,adaptive,10,614.7706677247045
106,0,adaptive,10,614.7706677247045
107,0,adaptive,10,606.058447746813
108,0,adaptive,10,606.058447746813
109,0,adaptive,10,602.5046042174004
110,0,adaptive,10,599.7933817158502
111,0,adaptive,10,603.2579643766649
112,0,adaptive,10,585.6860146465394
113,0,adaptive,10,585.528470804828
114,0,adaptive,10,585.528470804828
115,0,adaptive,10,584.794138124088
116,0,adaptive,10,584.5894251507439
117,0,adaptive,10,584.5894251507439
118,0,adaptive,10,584.5894251507439
119,0,adaptive,10,582.4680723857743
120,0,adaptive,10,582.3589768750085
121,0,adaptive,10,573.0109488625817
122,0,adaptive,10,573.0109488625817
123,0,adaptive,10,566.9804627960984
124,0,adaptive,10,560.8783640249103
125,0,adaptive,10,549.7398729253568
126,0,adaptive,10,549.7398729253568
127,0,adaptive,10,545.8027340341589
128,0,adaptive,10,536.7186414715653
129,0,adaptive,10,544.7469811877147
130,0,adaptive,10,544.7469811877147
131,0,adaptive,10,534.3891076922733
132,0,adaptive,10,535.4317420975563
133,0,adaptive,10,535.4317420975563
134,0,adaptive,10,535.0651534480548
135,0,adaptive,10,535.0651534480548
136,0,adaptive,10,546.5742885570467
137,0,adaptive,10,546.7951804104698
138,0,adaptive,10,546.7951804104698
139,0,adaptive,10,546.7951804104698
140,0,adaptive,10,529.0066041512155
141,0,adaptive,10,529.0066041512155
142,0,adaptive,10,536.6747971245543
143,0,adaptive,10,536.6747971245543
144,0,adaptive,10,535.5708101787948
145,0,adaptive,10,535.5708101787948
146,0,adaptive,10,526.1186188387791
147,0,adaptive,10,526.1186188387791
148,0,adaptive,10,526.1186188387791
149,0,adaptive,10,511.6509868831115
150,0,adaptive,10,511.6509868831115
151,0,adaptive,10,506.5268457911736
152,0,adaptive,10,506.5268457911736
153,0,adaptive,10,502.5909727359649
154,0,adaptive,10,502.5909727359649
155,0,adaptive,10,502.5909727359649
156,0,adaptive,10,502.5909727359649
157,0,adaptive,10,502.5909727359649
158,0,adaptive,10,497.4464638390881
159,0,adaptive,10,496.3859917390083
160,0,adaptive,10,492.1975506435974
161,0,adaptive,10,492.1975506435974
162,0,adaptive,10,498.3140902629938
163,0,adaptive,10,498.3140902629938
164,0,adaptive,10,498.3140902629938
165,0,adaptive,10,498.3140902629938
166,0,adaptive,10,498.3140902629938
167,0,adaptive,10,498.485217166871
168,0,adaptive,10,498.485217166871
169,0,adaptive,10,498.485217166871
170,0,adaptive,10,498.485217166871
171,0,adaptive,10,499.658032283354
172,0,adaptive,10,499.658032283354
173,0,adaptive,10,497.80792903920195
174,0,adaptive,10,497.80792903920195
175,0,adaptive,10,493.36407040064336
176,0,adaptive,10,495.20835067686073
177,0,adaptive,10,495.20835067686073
178,0,adaptive,10,495.20835067686073
179,0,adaptive,10,495.20835067686073
180,0,adaptive,10,495.20835067686073
181,0,adaptive,10,495.20835067686073
182,0,adaptive,10,495.20835067686073
183,0,adaptive,10,495.20835067686073
184,0,adaptive,10,495.20835067686073
185,0,adaptive,10,495.20835067686073
186,0,adaptive,10,495.20835067686073
187,0,adaptive,10,498.26815828489555
188,0,adaptive,10,498.26815828489555
189,0,adaptive,10,498.26815828489555
190,0,adaptive,10,498.26815828489555
191,0,adaptive,10,499.0772031814695
192,0,adaptive,10,494.3666736729359
193,0,adaptive,10,494.3666736729359
194,0,adaptive,10,494.3666736729359
195,0,adaptive,10,490.32669426445
196,0,adaptive,10,490.32669426445
197,0,adaptive,10,490.32669426445
198,0,adaptive,10,490.32669426445
199,0,adaptive,10,488.3011176290205
200,0,adaptive,10,488.3011176290205
201,0,adaptive,10,486.0584534410068
202,0,adaptive,10,486.0584534410068
203,0,adaptive,10,486.0584534410068
204,0,adaptive,10,486.0584534410068
205,0,adaptive,10,486.0584534410068
206,0,adaptive,10,486.0584534410068
207,0,adaptive,10,486.2295803448841
208,0,adaptive,10,484.2582956509573
209,0,adaptive,10,484.2582956509573
210,0,adaptive,10,484.2582956509573
211,0,adaptive,10,484.2582956509573
212,0,adaptive,10,484.2582956509573
213,0,adaptive,10,484.2582956509573
214,0,adaptive,10,484.2582956509573
215,0,adaptive,10,484.2582956509573
216,0,adaptive,10,484.2582956509573
217,0,adaptive,10,484.2582956509573
218,0,adaptive,10,484.2582956509573
219,0,adaptive,10,489.32429343361787
220,0,adaptive,10,487.6565340643658
221,0,adaptive,10,487.6565340643658
222,0,adaptive,10,487.6565340643658
223,0,adaptive,10,487.6565340643658
224,0,adaptive,10,487.6565340643658
225,0,adaptive,10,487.6565340643658
226,0,adaptive,10,487.6565340643658
227,0,adaptive,10,487.6565340643658
228,0,adaptive,10,487.6565340643658
229,0,adaptive,10,488.52190684792436
230,0,adaptive,10,478.3653878200421
231,0,adaptive,10,478.3653878200421
232,0,adaptive,10,478.3653878200421
233,0,adaptive,10,478.3653878200421
234,0,adaptive,10,478.3653878200421
235,0,adaptive,10,478.3653878200421
236,0,adaptive,10,478.3653878200421
237,0,adaptive,10,478.3653878200421
238,0,adaptive,10,478.71462311617995
239,0,adaptive,10,478.71462311617995
240,0,adaptive,10,478.71462311617995
241,0,adaptive,10,478.8857500200571
242,0,adaptive,10,478.8857500200571
243,0,adaptive,10,478.8857500200571
244,0,adaptive,10,478.8857500200571
245,0,adaptive,10,478.8857500200571
246,0,adaptive,10,478.8857500200571
247,0,adaptive,10,478.8857500200571
248,0,adaptive,10,478.8857500200571
249,0,adaptive,10,478.8857500200571
250,0,adaptive,10,478.8857500200571
251,0,adaptive,10,478.8800280182137
252,0,adaptive,10,478.8800280182137
253,0,adaptive,10,478.8800280182137
254,0,adaptive,10,478.8800280182137
255,0,adaptive,10,478.8800280182137
256,0,adaptive,10,479.40600069195546
257,0,adaptive,10,479.40600069195546
258,0,adaptive,10,479.40600069195546
259,0,adaptive,10,479.40600069195546
260,0,adaptive,10,479.40600069195546
261,0,adaptive,10,479.40600069195546
262,0,adaptive,10,482.83172661375795
263,0,adaptive,10,476.69096994602
264,0,adaptive,10,476.69096994602
265,0,adaptive,10,475.1832343869087
266,0,adaptive,10,475.1832343869087
267,0,adaptive,10,475.1832343869087
