order,simulation,sch_method,chain lenght,found_distances
0,0,adaptive,1000,1759.4154401296648
1,0,adaptive,1000,1055.1127598140602
2,0,adaptive,1000,1079.2859017707456
3,0,adaptive,1000,1115.2106418447574
4,0,adaptive,1000,1017.4087971904476
5,0,adaptive,1000,1071.5366790708617
6,0,adaptive,1000,1062.0906133798567
7,0,adaptive,1000,984.8796878747146
8,0,adaptive,1000,952.8356470178795
9,0,adaptive,1000,1021.710911146968
10,0,adaptive,1000,1062.2652294267223
11,0,adaptive,1000,888.9587573728487
12,0,adaptive,1000,1059.399495963262
13,0,adaptive,1000,948.7924010083527
14,0,adaptive,1000,946.7803965505266
15,0,adaptive,1000,962.7107913827881
16,0,adaptive,1000,923.2519177653455
17,0,adaptive,1000,876.9759501205942
18,0,adaptive,1000,993.5813950980654
19,0,adaptive,1000,860.4252574662551
20,0,adaptive,1000,950.3218205120452
21,0,adaptive,1000,816.1942872315636
22,0,adaptive,1000,789.6492993755845
23,0,adaptive,1000,762.0550382809305
24,0,adaptive,1000,745.1927380005934
25,0,adaptive,1000,967.0997179926537
26,0,adaptive,1000,685.4507167605207
27,0,adaptive,1000,813.90628418193
28,0,adaptive,1000,833.6535783766241
29,0,adaptive,1000,759.7006272942854
30,0,adaptive,1000,790.1961634463365
31,0,adaptive,1000,548.1954634462562
32,0,adaptive,1000,724.8419483326305
33,0,adaptive,1000,658.7727698133748
34,0,adaptive,1000,511.31310455892236
35,0,adaptive,1000,537.3716328128859
36,0,adaptive,1000,567.565291521363
37,0,adaptive,1000,576.1411722244716
38,0,adaptive,1000,509.92812882738474
39,0,adaptive,1000,511.72383539757914
40,0,adaptive,1000,523.1376730165815
41,0,adaptive,1000,476.59356205097595
42,0,adaptive,1000,485.01028688995126
43,0,adaptive,1000,506.21617731290536
44,0,adaptive,1000,462.93052999333815
45,0,adaptive,1000,447.24519852357616
46,0,adaptive,1000,476.06079880101277
47,0,adaptive,1000,449.14440254378917
48,0,adaptive,1000,463.89116415415157
49,0,adaptive,1000,455.48186085251774
50,0,adaptive,1000,474.94286421243305
51,0,adaptive,1000,465.5248057332587
52,0,adaptive,1000,481.27903461382806
53,0,adaptive,1000,462.4407784590615
54,0,adaptive,1000,457.27342772956956
55,0,adaptive,1000,453.17578225458595
56,0,adaptive,1000,453.99189454727065
57,0,adaptive,1000,474.36255359846825
58,0,adaptive,1000,447.93629272409794
59,0,adaptive,1000,452.0093735443885
60,0,adaptive,1000,446.08077337274295
61,0,adaptive,1000,444.94808579580706
62,0,adaptive,1000,461.16200541286577
63,0,adaptive,1000,448.8773181215178
64,0,adaptive,1000,460.37234121043275
65,0,adaptive,1000,442.3959613481173
66,0,adaptive,1000,458.2283050721861
67,0,adaptive,1000,444.95540974684957
68,0,adaptive,1000,443.91559615581366
69,0,adaptive,1000,439.4832105545719
70,0,adaptive,1000,452.88476408887857
71,0,adaptive,1000,442.40305815632564
72,0,adaptive,1000,447.0270101357139
73,0,adaptive,1000,453.48117595003043
74,0,adaptive,1000,457.2433341127902
75,0,adaptive,1000,444.932445379566
76,0,adaptive,1000,438.23043796870036
77,0,adaptive,1000,436.0197035749744
78,0,adaptive,1000,444.35248460154855
79,0,adaptive,1000,441.97792526155035
80,0,adaptive,1000,443.7926013395644
81,0,adaptive,1000,450.88002495438644
82,0,adaptive,1000,441.95676917069727
83,0,adaptive,1000,443.7498390211465
84,0,adaptive,1000,439.42009578719757
85,0,adaptive,1000,448.99870907689285
86,0,adaptive,1000,441.12134960695926
87,0,adaptive,1000,443.47631148512943
88,0,adaptive,1000,439.93297706389933
89,0,adaptive,1000,439.5296837881736
90,0,adaptive,1000,442.0173464206541
91,0,adaptive,1000,438.5529759702638
92,0,adaptive,1000,440.65151483055564
93,0,adaptive,1000,436.3769533923273
94,0,adaptive,1000,445.2025901559251
95,0,adaptive,1000,437.6456194516117
96,0,adaptive,1000,437.6456194516116
97,0,adaptive,1000,437.1199287458216
98,0,adaptive,1000,443.67728214610975
99,0,adaptive,1000,442.9409579261723
100,0,adaptive,1000,443.4672336563607
101,0,adaptive,1000,444.7305830280821
102,0,adaptive,1000,442.2274368247448
103,0,adaptive,1000,444.87272793008594
104,0,adaptive,1000,445.2790804480208
105,0,adaptive,1000,437.63871362756447
106,0,adaptive,1000,438.93632937657287
107,0,adaptive,1000,436.04439497059434
108,0,adaptive,1000,436.04439497059445
109,0,adaptive,1000,436.04439497059434
110,0,adaptive,1000,436.04439497059445
111,0,adaptive,1000,440.8842824401073
112,0,adaptive,1000,442.74923009878796
113,0,adaptive,1000,437.76213336932665
114,0,adaptive,1000,436.04439497059434
115,0,adaptive,1000,436.9097677541529
116,0,adaptive,1000,436.04439497059434
117,0,adaptive,1000,436.896760585768
118,0,adaptive,1000,440.2511091612911
119,0,adaptive,1000,436.0197035749744
120,0,adaptive,1000,438.5923931742086
121,0,adaptive,1000,437.72702039065007
122,0,adaptive,1000,437.72702039065007
123,0,adaptive,1000,437.72702039065007
124,0,adaptive,1000,437.72702039065007
125,0,adaptive,1000,438.59239317420867
126,0,adaptive,1000,439.9377547843761
127,0,adaptive,1000,436.0197035749744
128,0,adaptive,1000,436.0197035749744
129,0,adaptive,1000,436.3769533923273
130,0,adaptive,1000,436.775488357557
131,0,adaptive,1000,442.3513906496489
132,0,adaptive,1000,442.21591007176494
133,0,adaptive,1000,438.0709565930145
134,0,adaptive,1000,437.6387136275643
135,0,adaptive,1000,438.9697292741064
136,0,adaptive,1000,436.37695339232744
137,0,adaptive,1000,439.0130249274562
138,0,adaptive,1000,437.6676633172888
139,0,adaptive,1000,443.4639335326374
140,0,adaptive,1000,438.084270208003
141,0,adaptive,1000,438.8965943475877
142,0,adaptive,1000,437.7460660972899
143,0,adaptive,1000,444.7296222594191
144,0,adaptive,1000,442.5188878656932
145,0,adaptive,1000,442.19272581576064
146,0,adaptive,1000,432.7111409247788
147,0,adaptive,1000,432.7111409247788
148,0,adaptive,1000,432.7111409247789
149,0,adaptive,1000,432.7111409247788
150,0,adaptive,1000,432.7111409247788
151,0,adaptive,1000,432.7111409247788
152,0,adaptive,1000,434.5554212009962
153,0,adaptive,1000,435.7873021685108
154,0,adaptive,1000,433.7975256378604
155,0,adaptive,1000,431.9532453616431
156,0,adaptive,1000,435.3097936119153
157,0,adaptive,1000,431.9532453616431
158,0,adaptive,1000,431.9532453616431
159,0,adaptive,1000,431.9532453616431
160,0,adaptive,1000,436.8429789648716
161,0,adaptive,1000,436.8429789648716
162,0,adaptive,1000,435.79434818467945
163,0,adaptive,1000,434.8505726211197
164,0,adaptive,1000,435.8272804390295
165,0,adaptive,1000,434.8505726211197
166,0,adaptive,1000,437.65264849929815
167,0,adaptive,1000,433.57286986454324
168,0,adaptive,1000,433.57286986454324
169,0,adaptive,1000,435.08513783859803
170,0,adaptive,1000,435.29060826327543
171,0,adaptive,1000,433.57286986454324
172,0,adaptive,1000,437.09682257149126
173,0,adaptive,1000,434.08099283074887
174,0,adaptive,1000,434.08099283074887
175,0,adaptive,1000,438.6861167314658
176,0,adaptive,1000,436.4407428542717
177,0,adaptive,1000,434.9333584459225
178,0,adaptive,1000,433.21562004719027
179,0,adaptive,1000,433.21562004719027
180,0,adaptive,1000,433.21562004719027
181,0,adaptive,1000,434.42523547971695
182,0,adaptive,1000,433.5728698645433
183,0,adaptive,1000,433.5728698645433
184,0,adaptive,1000,433.5728698645433
185,0,adaptive,1000,434.8635797895045
186,0,adaptive,1000,435.8402876074144
187,0,adaptive,1000,433.57286986454324
188,0,adaptive,1000,434.54957768245305
189,0,adaptive,1000,433.57286986454324
190,0,adaptive,1000,433.5728698645432
191,0,adaptive,1000,433.21562004719027
192,0,adaptive,1000,434.97491482385584
193,0,adaptive,1000,433.99820700594597
194,0,adaptive,1000,434.8635797895046
195,0,adaptive,1000,433.99820700594597
196,0,adaptive,1000,433.5728698645432
197,0,adaptive,1000,434.1923278651002
198,0,adaptive,1000,434.067985662364
199,0,adaptive,1000,433.2156200471903
200,0,adaptive,1000,435.0446934802738
201,0,adaptive,1000,435.2906082632754
202,0,adaptive,1000,433.21562004719027
203,0,adaptive,1000,433.2156200471903
204,0,adaptive,1000,433.21562004719027
205,0,adaptive,1000,433.21562004719027
206,0,adaptive,1000,434.0679856623639
207,0,adaptive,1000,433.21562004719027
208,0,adaptive,1000,433.2156200471903
209,0,adaptive,1000,435.9100662638324
210,0,adaptive,1000,434.067985662364
211,0,adaptive,1000,433.2156200471903
212,0,adaptive,1000,434.08099283074887
213,0,adaptive,1000,434.72788802124506
214,0,adaptive,1000,435.085137838598
215,0,adaptive,1000,435.5104749800009
216,0,adaptive,1000,436.85335632015483
217,0,adaptive,1000,436.3628405951744
218,0,adaptive,1000,436.78206988383386
219,0,adaptive,1000,435.9166971002753
220,0,adaptive,1000,435.0851378385979
221,0,adaptive,1000,433.57286986454324
222,0,adaptive,1000,433.57286986454324
223,0,adaptive,1000,433.9982070059461
224,0,adaptive,1000,435.8272804390295
225,0,adaptive,1000,435.41495046601153
226,0,adaptive,1000,434.4382426481017
227,0,adaptive,1000,433.5728698645432
228,0,adaptive,1000,433.5728698645432
229,0,adaptive,1000,433.57286986454324
230,0,adaptive,1000,434.4252354797169
231,0,adaptive,1000,434.54957768245305
232,0,adaptive,1000,435.085137838598
233,0,adaptive,1000,434.97491482385584
234,0,adaptive,1000,435.2271380362449
235,0,adaptive,1000,434.8346300997802
236,0,adaptive,1000,434.9419825695057
237,0,adaptive,1000,431.9532453616432
238,0,adaptive,1000,431.9532453616432
239,0,adaptive,1000,431.9532453616431
240,0,adaptive,1000,431.95324536164304
241,0,adaptive,1000,432.8186181452017
242,0,adaptive,1000,432.80561097681687
243,0,adaptive,1000,432.81861814520175
244,0,adaptive,1000,431.95324536164304
245,0,adaptive,1000,432.8186181452015
246,0,adaptive,1000,431.95324536164304
247,0,adaptive,1000,431.95324536164304
248,0,adaptive,1000,432.8186181452015
249,0,adaptive,1000,431.953245361643
250,0,adaptive,1000,431.953245361643
251,0,adaptive,1000,431.953245361643
252,0,adaptive,1000,431.953245361643
253,0,adaptive,1000,431.953245361643
254,0,adaptive,1000,431.9532453616431
255,0,adaptive,1000,431.953245361643
256,0,adaptive,1000,431.953245361643
257,0,adaptive,1000,432.8056109768167
258,0,adaptive,1000,431.9532453616431
259,0,adaptive,1000,431.95324536164304
260,0,adaptive,1000,431.95324536164304
261,0,adaptive,1000,431.95324536164304
262,0,adaptive,1000,431.95324536164304
263,0,adaptive,1000,431.95324536164304
264,0,adaptive,1000,432.81861814520164
265,0,adaptive,1000,431.9532453616431
266,0,adaptive,1000,432.8186181452016
267,0,adaptive,1000,431.95324536164304
268,0,adaptive,1000,431.95324536164316
269,0,adaptive,1000,431.95324536164304
270,0,adaptive,1000,432.8186181452017
271,0,adaptive,1000,433.97980698406315
272,0,adaptive,1000,432.7111409247789
273,0,adaptive,1000,432.7111409247789
274,0,adaptive,1000,435.3039168065579
275,0,adaptive,1000,433.9430218922934
276,0,adaptive,1000,433.97980698406315
277,0,adaptive,1000,433.46692570736127
278,0,adaptive,1000,433.4669257073613
279,0,adaptive,1000,433.4669257073613
280,0,adaptive,1000,433.4669257073613
281,0,adaptive,1000,433.4669257073613
282,0,adaptive,1000,433.4669257073614
283,0,adaptive,1000,433.4669257073614
284,0,adaptive,1000,433.46692570736127
285,0,adaptive,1000,433.4669257073614
286,0,adaptive,1000,433.46692570736127
287,0,adaptive,1000,433.97980698406315
288,0,adaptive,1000,433.5765137083375
289,0,adaptive,1000,433.5765137083375
290,0,adaptive,1000,434.9218753185049
291,0,adaptive,1000,432.7111409247789
292,0,adaptive,1000,432.7111409247789
293,0,adaptive,1000,432.7111409247789
294,0,adaptive,1000,433.5765137083375
295,0,adaptive,1000,432.71114092477893
296,0,adaptive,1000,432.71114092477893
297,0,adaptive,1000,432.7111409247789
298,0,adaptive,1000,432.71114092477893
299,0,adaptive,1000,432.71114092477893
300,0,adaptive,1000,432.7111409247789
301,0,adaptive,1000,432.71114092477893
302,0,adaptive,1000,434.9218753185049
303,0,adaptive,1000,433.4669257073614
304,0,adaptive,1000,433.4669257073613
305,0,adaptive,1000,433.97980698406315
306,0,adaptive,1000,433.9430218922934
307,0,adaptive,1000,434.29707259737523
308,0,adaptive,1000,431.95324536164316
309,0,adaptive,1000,431.95324536164316
310,0,adaptive,1000,431.9532453616431
311,0,adaptive,1000,431.9532453616431
312,0,adaptive,1000,431.9532453616431
313,0,adaptive,1000,432.81861814520164
314,0,adaptive,1000,431.95324536164316
315,0,adaptive,1000,431.95324536164304
316,0,adaptive,1000,431.95324536164304
317,0,adaptive,1000,431.9532453616431
318,0,adaptive,1000,431.9532453616431
319,0,adaptive,1000,431.9532453616431
320,0,adaptive,1000,431.9532453616431
321,0,adaptive,1000,431.95324536164304
322,0,adaptive,1000,431.95324536164304
323,0,adaptive,1000,431.9532453616431
324,0,adaptive,1000,431.95324536164304
325,0,adaptive,1000,431.95324536164316
326,0,adaptive,1000,432.8186181452016
327,0,adaptive,1000,431.9532453616431
328,0,adaptive,1000,431.9532453616431
329,0,adaptive,1000,431.95324536164316
330,0,adaptive,1000,432.80561097681675
331,0,adaptive,1000,432.81861814520164
332,0,adaptive,1000,431.9532453616431
333,0,adaptive,1000,431.9532453616431
334,0,adaptive,1000,432.81861814520164
335,0,adaptive,1000,432.81861814520164
336,0,adaptive,1000,431.9532453616431
337,0,adaptive,1000,431.9532453616431
338,0,adaptive,1000,431.9532453616431
339,0,adaptive,1000,433.4655133356979
340,0,adaptive,1000,433.46551333569784
341,0,adaptive,1000,434.3308861192564
342,0,adaptive,1000,431.9532453616431
343,0,adaptive,1000,431.95324536164316
344,0,adaptive,1000,431.9532453616431
345,0,adaptive,1000,431.9532453616431
346,0,adaptive,1000,431.9532453616431
347,0,adaptive,1000,431.9532453616431
348,0,adaptive,1000,431.9532453616431
349,0,adaptive,1000,431.9532453616431
350,0,adaptive,1000,431.9532453616431
351,0,adaptive,1000,431.95324536164316
352,0,adaptive,1000,431.95324536164304
353,0,adaptive,1000,431.9532453616431
354,0,adaptive,1000,431.9532453616431
355,0,adaptive,1000,431.9532453616431
356,0,adaptive,1000,431.9532453616429
357,0,adaptive,1000,431.9532453616429
358,0,adaptive,1000,431.953245361643
359,0,adaptive,1000,431.953245361643
360,0,adaptive,1000,432.80561097681664
361,0,adaptive,1000,432.8056109768167
362,0,adaptive,1000,432.81861814520164
363,0,adaptive,1000,431.95324536164304
364,0,adaptive,1000,431.95324536164304
365,0,adaptive,1000,432.81861814520164
366,0,adaptive,1000,431.95324536164304
367,0,adaptive,1000,431.9532453616431
368,0,adaptive,1000,431.95324536164304
369,0,adaptive,1000,431.95324536164304
370,0,adaptive,1000,432.80561097681675
371,0,adaptive,1000,433.6709837603753
372,0,adaptive,1000,431.95324536164304
373,0,adaptive,1000,431.95324536164316
374,0,adaptive,1000,431.95324536164316
375,0,adaptive,1000,433.67098376037535
376,0,adaptive,1000,431.95324536164304
377,0,adaptive,1000,432.8056109768167
378,0,adaptive,1000,431.95324536164316
379,0,adaptive,1000,431.95324536164316
380,0,adaptive,1000,431.9532453616431
381,0,adaptive,1000,431.95324536164304
382,0,adaptive,1000,432.8186181452016
383,0,adaptive,1000,431.95324536164304
384,0,adaptive,1000,431.95324536164304
385,0,adaptive,1000,431.95324536164304
386,0,adaptive,1000,431.95324536164304
387,0,adaptive,1000,432.80561097681675
388,0,adaptive,1000,433.67098376037524
389,0,adaptive,1000,432.8186181452016
390,0,adaptive,1000,431.95324536164316
391,0,adaptive,1000,431.9532453616431
392,0,adaptive,1000,431.9532453616431
393,0,adaptive,1000,431.9532453616431
394,0,adaptive,1000,431.9532453616431
395,0,adaptive,1000,431.9532453616431
396,0,adaptive,1000,431.9532453616431
397,0,adaptive,1000,431.9532453616431
398,0,adaptive,1000,431.9532453616431
399,0,adaptive,1000,431.95324536164316
400,0,adaptive,1000,431.95324536164304
401,0,adaptive,1000,431.95324536164316
402,0,adaptive,1000,431.95324536164316
403,0,adaptive,1000,432.8056109768168
404,0,adaptive,1000,431.95324536164316
405,0,adaptive,1000,432.8186181452017
406,0,adaptive,1000,431.95324536164316
407,0,adaptive,1000,431.9532453616431
408,0,adaptive,1000,431.9532453616431
409,0,adaptive,1000,431.9532453616431
410,0,adaptive,1000,431.9532453616431
411,0,adaptive,1000,431.9532453616431
412,0,adaptive,1000,431.95324536164304
413,0,adaptive,1000,431.95324536164304
414,0,adaptive,1000,431.95324536164304
415,0,adaptive,1000,431.95324536164304
416,0,adaptive,1000,431.95324536164304
417,0,adaptive,1000,432.8186181452016
418,0,adaptive,1000,431.95324536164304
419,0,adaptive,1000,431.95324536164304
420,0,adaptive,1000,431.95324536164304
421,0,adaptive,1000,431.9532453616431
422,0,adaptive,1000,432.80561097681675
423,0,adaptive,1000,431.9532453616431
424,0,adaptive,1000,431.9532453616431
425,0,adaptive,1000,431.9532453616431
426,0,adaptive,1000,431.9532453616431
427,0,adaptive,1000,431.95324536164304
428,0,adaptive,1000,431.9532453616431
429,0,adaptive,1000,431.95324536164316
430,0,adaptive,1000,431.9532453616431
431,0,adaptive,1000,431.9532453616431
432,0,adaptive,1000,432.8056109768168
433,0,adaptive,1000,431.95324536164316
434,0,adaptive,1000,432.8056109768168
435,0,adaptive,1000,431.9532453616431
436,0,adaptive,1000,431.9532453616431
437,0,adaptive,1000,431.9532453616431
438,0,adaptive,1000,431.9532453616431
439,0,adaptive,1000,431.9532453616431
440,0,adaptive,1000,431.9532453616431
441,0,adaptive,1000,431.9532453616431
442,0,adaptive,1000,431.95324536164304
443,0,adaptive,1000,432.8186181452017
444,0,adaptive,1000,433.6709837603753
445,0,adaptive,1000,433.46551333569784
446,0,adaptive,1000,433.46551333569784
447,0,adaptive,1000,434.2970725973751
448,0,adaptive,1000,433.97980698406315
449,0,adaptive,1000,433.9430218922933
450,0,adaptive,1000,431.95324536164316
451,0,adaptive,1000,431.95324536164304
452,0,adaptive,1000,431.95324536164304
453,0,adaptive,1000,431.95324536164316
454,0,adaptive,1000,431.9532453616431
455,0,adaptive,1000,432.80561097681675
456,0,adaptive,1000,431.95324536164316
457,0,adaptive,1000,431.9532453616431
458,0,adaptive,1000,431.95324536164304
459,0,adaptive,1000,431.95324536164316
460,0,adaptive,1000,431.95324536164304
461,0,adaptive,1000,431.95324536164316
462,0,adaptive,1000,432.81861814520164
463,0,adaptive,1000,431.95324536164304
464,0,adaptive,1000,431.9532453616431
465,0,adaptive,1000,431.9532453616431
466,0,adaptive,1000,431.95324536164316
467,0,adaptive,1000,431.9532453616431
468,0,adaptive,1000,431.9532453616431
469,0,adaptive,1000,431.9532453616431
470,0,adaptive,1000,431.9532453616431
471,0,adaptive,1000,431.9532453616431
472,0,adaptive,1000,431.9532453616431
473,0,adaptive,1000,431.95324536164316
474,0,adaptive,1000,432.8186181452017
475,0,adaptive,1000,432.81861814520164
476,0,adaptive,1000,431.95324536164316
477,0,adaptive,1000,431.95324536164316
478,0,adaptive,1000,431.95324536164316
479,0,adaptive,1000,432.80561097681675
480,0,adaptive,1000,431.9532453616431
481,0,adaptive,1000,431.9532453616431
482,0,adaptive,1000,431.9532453616431
483,0,adaptive,1000,431.9532453616431
