order,simulation,sch_method,chain lenght,found_distances
0,5,adaptive,10,1533.1477739555166
1,5,adaptive,10,1337.5926194011072
2,5,adaptive,10,1325.4471953820687
3,5,adaptive,10,1287.0450016538114
4,5,adaptive,10,1200.6082006256904
5,5,adaptive,10,1210.1925120796689
6,5,adaptive,10,1117.6965915971684
7,5,adaptive,10,1105.9544024749919
8,5,adaptive,10,1084.6949436225705
9,5,adaptive,10,1044.0012597646125
10,5,adaptive,10,1006.4956102252282
11,5,adaptive,10,1034.6866873653573
12,5,adaptive,10,1001.7877310786826
13,5,adaptive,10,1038.1006140533314
14,5,adaptive,10,964.5759348761692
15,5,adaptive,10,1025.3117205575518
16,5,adaptive,10,947.4210223478376
17,5,adaptive,10,893.6945610786927
18,5,adaptive,10,871.2186025666682
19,5,adaptive,10,906.8128446761003
20,5,adaptive,10,893.6360315314687
21,5,adaptive,10,925.848616515616
22,5,adaptive,10,958.0381930810445
23,5,adaptive,10,939.1365475769616
24,5,adaptive,10,935.4475850929795
25,5,adaptive,10,984.3518936861086
26,5,adaptive,10,983.0166576811293
27,5,adaptive,10,964.5876992349749
28,5,adaptive,10,965.5613628426019
29,5,adaptive,10,942.5909172329611
30,5,adaptive,10,944.6971711636452
31,5,adaptive,10,950.6618819990631
32,5,adaptive,10,936.2105571985944
33,5,adaptive,10,959.9268278449276
34,5,adaptive,10,938.1545419590939
35,5,adaptive,10,942.4472526504526
36,5,adaptive,10,885.4648800263619
37,5,adaptive,10,883.4099118083376
38,5,adaptive,10,913.3931301188433
39,5,adaptive,10,879.3296370195886
40,5,adaptive,10,909.9783852864957
41,5,adaptive,10,866.0676613763233
42,5,adaptive,10,859.7855247403775
43,5,adaptive,10,864.3044232399191
44,5,adaptive,10,809.7202980904983
45,5,adaptive,10,802.7238727195574
46,5,adaptive,10,808.9764855090968
47,5,adaptive,10,781.4432156016137
48,5,adaptive,10,796.4471814043396
49,5,adaptive,10,797.6271924495126
50,5,adaptive,10,768.6650169271621
51,5,adaptive,10,778.505328137661
52,5,adaptive,10,804.0364875895065
53,5,adaptive,10,787.9357558789872
54,5,adaptive,10,752.0165783721288
55,5,adaptive,10,728.265239622104
56,5,adaptive,10,721.6956707970987
57,5,adaptive,10,724.2883181246059
58,5,adaptive,10,722.8209208527965
59,5,adaptive,10,726.0719876965934
60,5,adaptive,10,743.9202913494157
61,5,adaptive,10,728.6704378710053
62,5,adaptive,10,728.6704378710053
63,5,adaptive,10,710.5203202642722
64,5,adaptive,10,707.8074021377399
65,5,adaptive,10,716.0573656043973
66,5,adaptive,10,705.69743522759
67,5,adaptive,10,713.6352902250966
68,5,adaptive,10,725.8260802059509
69,5,adaptive,10,719.8081042341511
70,5,adaptive,10,721.6168397990456
71,5,adaptive,10,721.2314286227232
72,5,adaptive,10,712.7707934428978
73,5,adaptive,10,731.2289772018494
74,5,adaptive,10,733.3636537323673
75,5,adaptive,10,690.0573311689055
76,5,adaptive,10,675.3318128279992
77,5,adaptive,10,675.3318128279992
78,5,adaptive,10,679.3686890898524
79,5,adaptive,10,662.3023244423363
80,5,adaptive,10,672.1735681591362
81,5,adaptive,10,672.1735681591362
82,5,adaptive,10,672.1735681591362
83,5,adaptive,10,649.2705919548562
84,5,adaptive,10,657.2564813145493
85,5,adaptive,10,664.3998866844133
86,5,adaptive,10,658.9108105716439
87,5,adaptive,10,647.6825968435775
88,5,adaptive,10,653.853177703165
89,5,adaptive,10,652.0732958732441
90,5,adaptive,10,636.7440968673953
91,5,adaptive,10,656.9476312157603
92,5,adaptive,10,665.4274784729847
93,5,adaptive,10,668.1116637777028
94,5,adaptive,10,670.287791898372
95,5,adaptive,10,670.287791898372
96,5,adaptive,10,663.5720397042596
97,5,adaptive,10,664.8180090515218
98,5,adaptive,10,664.8180090515218
99,5,adaptive,10,651.5701446953246
100,5,adaptive,10,663.1909516805936
101,5,adaptive,10,655.9763607693778
102,5,adaptive,10,643.7427722125044
103,5,adaptive,10,649.9674020880541
104,5,adaptive,10,649.7694474134829
105,5,adaptive,10,647.1485314115173
106,5,adaptive,10,640.1791050313628
107,5,adaptive,10,644.7908072442688
108,5,adaptive,10,641.4720611484488
109,5,adaptive,10,650.3962380865544
110,5,adaptive,10,658.9280545507634
111,5,adaptive,10,629.2298997189197
112,5,adaptive,10,632.1704256133571
113,5,adaptive,10,632.1704256133571
114,5,adaptive,10,635.7220243505608
115,5,adaptive,10,622.1624150857414
116,5,adaptive,10,617.142025259923
117,5,adaptive,10,608.086803075849
118,5,adaptive,10,598.268136040279
119,5,adaptive,10,591.7593551956566
120,5,adaptive,10,595.8859590630957
121,5,adaptive,10,597.7965952936784
122,5,adaptive,10,592.7180855272954
123,5,adaptive,10,592.7180855272954
124,5,adaptive,10,600.0587219601522
125,5,adaptive,10,600.0587219601522
126,5,adaptive,10,590.4581004695065
127,5,adaptive,10,590.4581004695065
128,5,adaptive,10,590.4619648974215
129,5,adaptive,10,596.7654682109982
130,5,adaptive,10,592.4357249770493
131,5,adaptive,10,592.3394782757064
132,5,adaptive,10,602.1051238042486
133,5,adaptive,10,602.1051238042486
134,5,adaptive,10,610.8198302541628
135,5,adaptive,10,606.6880476455126
136,5,adaptive,10,604.1314465410778
137,5,adaptive,10,604.1314465410778
138,5,adaptive,10,594.4057618336675
139,5,adaptive,10,594.4057618336675
140,5,adaptive,10,584.7579315917034
141,5,adaptive,10,576.0655636240125
142,5,adaptive,10,573.2356734612989
143,5,adaptive,10,566.8937262472389
144,5,adaptive,10,566.8937262472389
145,5,adaptive,10,566.9606359520642
146,5,adaptive,10,566.9606359520642
147,5,adaptive,10,552.6876405020131
148,5,adaptive,10,552.6876405020131
149,5,adaptive,10,552.6876405020131
150,5,adaptive,10,552.6876405020131
151,5,adaptive,10,552.6876405020131
152,5,adaptive,10,546.377440996873
153,5,adaptive,10,541.1121175233043
154,5,adaptive,10,541.1121175233043
155,5,adaptive,10,541.1121175233043
156,5,adaptive,10,541.1121175233043
157,5,adaptive,10,541.1121175233043
158,5,adaptive,10,542.915978974067
159,5,adaptive,10,542.915978974067
160,5,adaptive,10,542.915978974067
161,5,adaptive,10,542.4876195191966
162,5,adaptive,10,542.4876195191966
163,5,adaptive,10,546.8277173676119
164,5,adaptive,10,546.8277173676119
165,5,adaptive,10,546.8277173676119
166,5,adaptive,10,546.8277173676119
167,5,adaptive,10,539.3023726942639
168,5,adaptive,10,540.7905585808426
169,5,adaptive,10,534.5067391270064
170,5,adaptive,10,534.5067391270064
171,5,adaptive,10,534.5067391270064
172,5,adaptive,10,534.5067391270064
173,5,adaptive,10,534.5067391270064
174,5,adaptive,10,534.5067391270064
175,5,adaptive,10,540.7057943291048
176,5,adaptive,10,542.7229757916713
177,5,adaptive,10,536.5239205895729
178,5,adaptive,10,539.1993521862344
179,5,adaptive,10,539.1993521862344
180,5,adaptive,10,528.8543253072086
181,5,adaptive,10,520.8087729589164
182,5,adaptive,10,520.8087729589164
183,5,adaptive,10,520.8087729589164
184,5,adaptive,10,520.8087729589164
185,5,adaptive,10,509.6883566130188
186,5,adaptive,10,504.4907176049638
187,5,adaptive,10,504.4907176049638
188,5,adaptive,10,504.4907176049638
189,5,adaptive,10,504.4907176049638
190,5,adaptive,10,504.4907176049638
191,5,adaptive,10,504.4907176049638
192,5,adaptive,10,503.4647059793463
193,5,adaptive,10,503.4647059793463
194,5,adaptive,10,501.2735055773516
195,5,adaptive,10,501.2735055773516
196,5,adaptive,10,501.2735055773516
197,5,adaptive,10,502.17887733548065
198,5,adaptive,10,502.17887733548065
