order,simulation,sch_method,chain lenght,found_distances
0,0,linear,1000,1664.5604189715384
1,0,linear,1000,1035.855985412445
2,0,linear,1000,1064.5482049871046
3,0,linear,1000,1077.6759665357185
4,0,linear,1000,929.644228800236
5,0,linear,1000,1005.2797787809952
6,0,linear,1000,1044.836610624412
7,0,linear,1000,1098.287905398746
8,0,linear,1000,979.0514945090373
9,0,linear,1000,1061.7827838278217
10,0,linear,1000,1129.5433353993224
11,0,linear,1000,1010.6508324733186
12,0,linear,1000,1106.1027817076392
13,0,linear,1000,982.8701190679183
14,0,linear,1000,945.7401587577242
15,0,linear,1000,979.7728111864892
16,0,linear,1000,1093.7814050754837
17,0,linear,1000,1042.3698326357503
18,0,linear,1000,1067.9211586685615
19,0,linear,1000,939.3650379313394
20,0,linear,1000,1057.2492513690895
21,0,linear,1000,1033.7236451805893
22,0,linear,1000,1094.8348955673061
23,0,linear,1000,997.6606477469256
24,0,linear,1000,933.5400998954145
25,0,linear,1000,1004.236872505798
26,0,linear,1000,1027.7369774564809
27,0,linear,1000,980.1590404179645
28,0,linear,1000,975.1069427176778
29,0,linear,1000,996.8617601546497
30,0,linear,1000,1018.7900867417807
31,0,linear,1000,981.5733498763386
32,0,linear,1000,931.2434581592296
33,0,linear,1000,1044.0431947002767
34,0,linear,1000,1143.1222925295558
35,0,linear,1000,1004.019050651112
36,0,linear,1000,978.6095677126206
37,0,linear,1000,1064.413409414239
38,0,linear,1000,1085.346900309297
39,0,linear,1000,1069.1840154839701
40,0,linear,1000,1016.0914780315368
41,0,linear,1000,973.4129175824996
42,0,linear,1000,1020.743016063563
43,0,linear,1000,1050.077234619579
44,0,linear,1000,964.5990260703297
45,0,linear,1000,1056.1713722280747
46,0,linear,1000,924.94211384297
47,0,linear,1000,1081.6037362355123
48,0,linear,1000,974.1206366997892
49,0,linear,1000,1000.723210606297
50,0,linear,1000,1091.8720900584613
51,0,linear,1000,1110.7094675889493
52,0,linear,1000,1050.4794146084564
53,0,linear,1000,1080.6339073491226
54,0,linear,1000,1019.3639923536396
55,0,linear,1000,1029.801001985381
56,0,linear,1000,945.0473704553548
57,0,linear,1000,1037.5877680301357
58,0,linear,1000,1027.7283554377009
59,0,linear,1000,1047.6721784928318
60,0,linear,1000,1065.7779381373145
61,0,linear,1000,965.3563902757139
62,0,linear,1000,998.7731448251361
63,0,linear,1000,968.0811867323057
64,0,linear,1000,1059.1288672412397
65,0,linear,1000,1039.4097245611551
66,0,linear,1000,1010.947703300342
67,0,linear,1000,1166.697915695263
68,0,linear,1000,1023.2373248331184
69,0,linear,1000,1040.0042186674902
70,0,linear,1000,1017.8262840419039
71,0,linear,1000,889.5070212269909
72,0,linear,1000,998.4606192147025
73,0,linear,1000,1059.1457460704175
74,0,linear,1000,989.8440016060051
75,0,linear,1000,1105.7796406310167
76,0,linear,1000,1070.2193473230072
77,0,linear,1000,933.8094820698906
78,0,linear,1000,1069.3344530676623
79,0,linear,1000,1019.1101709611453
80,0,linear,1000,1041.1384670766029
81,0,linear,1000,1009.8702601419758
82,0,linear,1000,1104.569630725303
83,0,linear,1000,1064.0890718167682
84,0,linear,1000,1005.4276286164143
85,0,linear,1000,1021.6184044439718
86,0,linear,1000,994.8381276621125
87,0,linear,1000,1009.4977164798306
88,0,linear,1000,1142.9376910745298
89,0,linear,1000,1102.2271585418255
90,0,linear,1000,998.5212576134056
91,0,linear,1000,974.2388613327547
92,0,linear,1000,1000.606327925166
93,0,linear,1000,1058.390709155486
94,0,linear,1000,1096.8047666784666
95,0,linear,1000,1016.6305833159967
96,0,linear,1000,1031.8410960262363
97,0,linear,1000,923.0182979438397
98,0,linear,1000,1010.8038702771407
99,0,linear,1000,1010.5822729202748
100,0,linear,1000,1118.8485299459799
101,0,linear,1000,1054.3649767089044
102,0,linear,1000,860.4510041215318
103,0,linear,1000,1056.8570849575624
104,0,linear,1000,1020.6737391673532
105,0,linear,1000,889.648256917312
106,0,linear,1000,1055.7291788239197
107,0,linear,1000,895.6222130885865
108,0,linear,1000,1020.4044623261442
109,0,linear,1000,1038.950965278712
110,0,linear,1000,928.5045250573651
111,0,linear,1000,734.7367618572802
112,0,linear,1000,1086.6759165990773
113,0,linear,1000,1151.811946475461
114,0,linear,1000,944.3442347923922
115,0,linear,1000,963.6841916207819
116,0,linear,1000,1090.1191090276177
117,0,linear,1000,1103.0557009628362
118,0,linear,1000,1072.9612396943041
119,0,linear,1000,1101.184062925422
120,0,linear,1000,986.7070586468708
121,0,linear,1000,1090.2238821979975
122,0,linear,1000,1160.8918960780434
123,0,linear,1000,1098.226469764154
124,0,linear,1000,1089.7149626831338
125,0,linear,1000,971.4209432550665
126,0,linear,1000,952.5224708431841
127,0,linear,1000,1119.2527189634932
128,0,linear,1000,934.1885989573174
129,0,linear,1000,984.1457818023368
130,0,linear,1000,955.5128881843078
131,0,linear,1000,942.6470221374378
132,0,linear,1000,981.0062938421446
133,0,linear,1000,889.4429623884461
134,0,linear,1000,966.7377047625979
135,0,linear,1000,975.9681732762098
136,0,linear,1000,940.2764196678803
137,0,linear,1000,863.9903975488886
138,0,linear,1000,1023.4381868153664
139,0,linear,1000,1004.8255182071155
140,0,linear,1000,985.2728941637897
141,0,linear,1000,994.2708379993751
142,0,linear,1000,915.301456661126
143,0,linear,1000,1011.1915776856748
144,0,linear,1000,1023.1577632023216
145,0,linear,1000,975.8264044560779
146,0,linear,1000,1005.5314468917138
147,0,linear,1000,991.390589295804
148,0,linear,1000,1026.6183193648046
149,0,linear,1000,1006.359889971956
150,0,linear,1000,1108.9713007146868
151,0,linear,1000,1040.6424160216498
152,0,linear,1000,970.9320446067028
153,0,linear,1000,950.262733508031
154,0,linear,1000,939.2964161305498
155,0,linear,1000,1029.2165612290723
156,0,linear,1000,1045.3217019269837
157,0,linear,1000,1089.5045868166044
158,0,linear,1000,993.6477189653144
159,0,linear,1000,929.9962991944432
160,0,linear,1000,904.9632219903765
161,0,linear,1000,1063.7296640055793
162,0,linear,1000,966.2174744088405
163,0,linear,1000,1015.9749076106712
164,0,linear,1000,1022.5370308928862
165,0,linear,1000,1028.6041206417601
166,0,linear,1000,1066.7831949319445
167,0,linear,1000,927.1230937575251
168,0,linear,1000,1034.8172681781348
169,0,linear,1000,983.1016124921103
170,0,linear,1000,1049.9606818136979
171,0,linear,1000,1014.5461465952988
172,0,linear,1000,1057.5712709730708
173,0,linear,1000,1036.4780267606125
174,0,linear,1000,1061.315487818868
175,0,linear,1000,997.8560609015416
176,0,linear,1000,878.2463124884896
177,0,linear,1000,1110.9581014061048
178,0,linear,1000,1010.5299966532201
179,0,linear,1000,1156.7725393834032
180,0,linear,1000,1068.204580179008
181,0,linear,1000,966.5817781308076
182,0,linear,1000,1000.3749681045888
183,0,linear,1000,999.0951863791913
184,0,linear,1000,1047.2634049880337
185,0,linear,1000,1031.409453784904
186,0,linear,1000,932.8516269771725
187,0,linear,1000,969.518946859162
188,0,linear,1000,954.1206823798158
189,0,linear,1000,1075.1317414852988
190,0,linear,1000,965.7433073398884
191,0,linear,1000,961.0494135394146
192,0,linear,1000,922.7157710320132
193,0,linear,1000,994.8537424535059
194,0,linear,1000,874.6359259280001
195,0,linear,1000,1124.0536199822318
196,0,linear,1000,1046.1275132995193
197,0,linear,1000,1071.1184941379668
198,0,linear,1000,997.1864667635733
199,0,linear,1000,1055.7283528811786
200,0,linear,1000,1016.0764074508882
201,0,linear,1000,927.2372450955195
202,0,linear,1000,1095.389184818849
203,0,linear,1000,954.0516809254473
204,0,linear,1000,1036.0139133550076
205,0,linear,1000,960.71739121451
206,0,linear,1000,1040.929911446951
207,0,linear,1000,1099.668714201803
208,0,linear,1000,1084.058696779523
209,0,linear,1000,931.8103982985052
210,0,linear,1000,1094.079059242303
211,0,linear,1000,1005.7203369293665
212,0,linear,1000,910.5504063220282
213,0,linear,1000,952.3998093587464
214,0,linear,1000,1047.8708894365536
215,0,linear,1000,870.9208522341761
216,0,linear,1000,1067.5010924579162
217,0,linear,1000,1074.252725216521
218,0,linear,1000,912.7766997185605
219,0,linear,1000,1021.5420495119863
220,0,linear,1000,946.7207282988933
221,0,linear,1000,942.2503909992774
222,0,linear,1000,996.141755346302
223,0,linear,1000,915.5209788649202
224,0,linear,1000,988.0928196113854
225,0,linear,1000,921.7977061981815
226,0,linear,1000,1005.5954574663393
227,0,linear,1000,925.2736161299167
228,0,linear,1000,973.0800398656481
229,0,linear,1000,1003.9472759272458
230,0,linear,1000,971.5209851515981
231,0,linear,1000,994.6810009550703
232,0,linear,1000,1016.1197863607339
233,0,linear,1000,930.258669118167
234,0,linear,1000,1074.7989043806165
235,0,linear,1000,918.2038106616654
236,0,linear,1000,994.2556394808275
237,0,linear,1000,1109.2437473608284
238,0,linear,1000,1015.5914000190726
239,0,linear,1000,952.6258792243684
240,0,linear,1000,1023.2822724144603
241,0,linear,1000,1096.621627638565
242,0,linear,1000,1029.2287681961018
243,0,linear,1000,1038.1257961568513
244,0,linear,1000,1088.4193350985977
245,0,linear,1000,936.1750250453093
246,0,linear,1000,946.7508562456616
247,0,linear,1000,936.736504526779
248,0,linear,1000,1001.8591703555504
249,0,linear,1000,969.8318886037305
250,0,linear,1000,1052.6781607542084
251,0,linear,1000,1083.9689387025855
252,0,linear,1000,975.4787989074973
253,0,linear,1000,988.5019852842258
254,0,linear,1000,905.0003644584665
255,0,linear,1000,1059.3001742491908
256,0,linear,1000,1070.4985437630019
257,0,linear,1000,1031.5386232350206
258,0,linear,1000,879.8706094591896
259,0,linear,1000,987.43654254747
260,0,linear,1000,1060.8141627562516
261,0,linear,1000,924.5453033917158
262,0,linear,1000,975.6524519985022
263,0,linear,1000,977.6075921113875
264,0,linear,1000,936.4290424495221
265,0,linear,1000,986.072341283324
266,0,linear,1000,1011.8898027540591
267,0,linear,1000,956.3737512238642
268,0,linear,1000,991.6113358845
269,0,linear,1000,900.0386935335323
270,0,linear,1000,975.9707597732071
271,0,linear,1000,969.8482738102107
272,0,linear,1000,901.2223462013422
273,0,linear,1000,906.7256247531523
274,0,linear,1000,941.0000026475468
275,0,linear,1000,998.6446257080948
276,0,linear,1000,1061.7868975364172
277,0,linear,1000,1006.6162707135533
278,0,linear,1000,958.5336141213007
279,0,linear,1000,1016.0998986836889
280,0,linear,1000,989.3976636306387
281,0,linear,1000,992.6996976757359
282,0,linear,1000,1019.5615449259967
283,0,linear,1000,981.322343444408
284,0,linear,1000,972.7150737889731
285,0,linear,1000,913.8974677826639
286,0,linear,1000,921.8397083408752
287,0,linear,1000,1000.0905226520686
288,0,linear,1000,967.478041216582
289,0,linear,1000,952.0529313779048
290,0,linear,1000,962.7276510131538
291,0,linear,1000,1101.188639717483
292,0,linear,1000,1025.6957544301008
293,0,linear,1000,1036.2724603655233
294,0,linear,1000,1026.4452525474885
295,0,linear,1000,911.578117265394
296,0,linear,1000,1019.5741566804716
297,0,linear,1000,1025.6223768666837
298,0,linear,1000,943.0363140103906
299,0,linear,1000,915.8449237602375
300,0,linear,1000,1122.8273156945627
