,sim,i,s,area,time
0,0,2582,50,1.5839999999999999,0.004870380000056684
1,0,2582,69,1.3391304347826087,0.005806566999694951
2,0,2582,89,1.7797752808988763,0.009671828999444188
3,0,2582,109,1.81651376146789,0.013657213999863416
4,0,2582,129,1.3813953488372093,0.015185127000108878
5,0,2582,149,1.3288590604026844,0.014329238999607696
6,0,2582,169,1.523076923076923,0.015603939000925493
7,0,2582,189,1.6063492063492062,0.01882238699977279
8,0,2582,209,1.4842105263157894,0.018864549001250452
9,0,2582,229,1.7580786026200874,0.024691746998769304
10,0,2582,249,1.325301204819277,0.0203912560008348
11,0,2582,269,1.4475836431226765,0.030290591000039058
12,0,2582,289,1.4844290657439445,0.02607718299998396
13,0,2582,309,1.516504854368932,0.02939992699919003
14,0,2582,329,1.564741641337386,0.03345390000004045
15,0,2582,349,1.588538681948424,0.03415357600067637
16,0,2582,369,1.5024390243902437,0.0336418720007714
17,0,2582,388,1.5309278350515463,0.036232011001175124
18,0,2582,408,1.4720588235294119,0.03783399599853965
19,0,2582,428,1.4957943925233643,0.03954618699947332
20,0,2582,448,1.6205357142857142,0.04438291899998603
21,0,2582,468,1.537179487179487,0.04364853500067056
22,0,2582,488,1.6364754098360654,0.048780353998267856
23,0,2582,508,1.5070866141732284,0.046975346998806344
24,0,2582,528,1.55,0.05028604299991457
25,0,2582,548,1.5536496350364961,0.052029667000510926
26,0,2582,568,1.4757042253521127,0.05189175999942108
27,0,2582,588,1.6724489795918367,0.06039037600010033
28,0,2582,608,1.4654605263157894,0.05493302000240874
29,0,2582,628,1.40828025477707,0.05540027700135397
30,0,2582,648,1.5074074074074073,0.06171869999877799
31,0,2582,668,1.5017964071856287,0.06379350800148131
32,0,2582,688,1.4773255813953488,0.06219496999983676
33,0,2582,708,1.5194915254237287,0.07150068600003578
34,0,2582,727,1.5342503438789545,0.06799002300056145
35,0,2582,747,1.5373493975903614,0.07047323200015398
36,0,2582,767,1.5058670143415904,0.07063257600009365
37,0,2582,787,1.5682337992376112,0.0843552410005941
38,0,2582,807,1.5947955390334572,0.07850211200013746
39,0,2582,827,1.396614268440145,0.07014959500031637
40,0,2582,847,1.5974025974025974,0.08366036700181212
41,0,2582,867,1.4996539792387542,0.07895647999953326
42,0,2582,887,1.5402480270574972,0.08285341500084087
43,0,2582,907,1.4771775082690186,0.08120170399774906
44,0,2582,927,1.5307443365695792,0.08603448700000627
45,0,2582,947,1.4496304118268215,0.08331266500192669
46,0,2582,967,1.467425025853154,0.09194467800034545
47,0,2582,987,1.5045592705167172,0.08985934199813528
48,0,2582,1007,1.5402184707050646,0.09447258500040334
49,0,2582,1027,1.5487828627069131,0.09634258099879389
50,0,2582,1046,1.5206500956022944,0.09708384200177989
51,0,2582,1066,1.523076923076923,0.1003828720005231
52,0,2582,1086,1.4342541436464087,0.09474689800072156
