,sim,i,s,area,time
0,0,2582,50,1.452,0.004813952000063182
1,0,2582,69,1.7217391304347824,0.008521163000182241
2,0,2582,89,1.186516853932584,0.0062053860000901295
3,0,2582,109,1.271559633027523,0.008013863999934756
4,0,2582,129,1.330232558139535,0.010563907999966204
5,0,2582,149,1.8161073825503353,0.02523108100010063
6,0,2582,169,1.6402366863905324,0.01903525000008699
7,0,2582,189,1.8857142857142855,0.02031379399988964
8,0,2582,209,1.5157894736842106,0.01789356300011491
9,0,2582,229,1.3257641921397378,0.017420547999847713
10,0,2582,249,1.4578313253012047,0.021384270999959654
11,0,2582,269,1.4966542750929368,0.022916228000013916
12,0,2582,289,1.5072664359861592,0.025311118999724158
13,0,2582,309,1.366990291262136,0.02458433699990792
14,0,2582,329,1.5848024316109421,0.03299361000006229
15,0,2582,349,1.5696275071633237,0.03420743000015136
16,0,2582,369,1.4845528455284551,0.030948018999907845
17,0,2582,388,1.8030927835051545,0.040229736000071625
18,0,2582,408,1.6176470588235292,0.03755282700007001
19,0,2582,428,1.4495327102803737,0.03515488400000777
20,0,2582,448,1.4437499999999999,0.036978987999873425
21,0,2582,468,1.551282051282051,0.0483702589998245
22,0,2582,488,1.5688524590163933,0.04332341199969392
23,0,2582,508,1.5590551181102361,0.045491298999905894
24,0,2582,528,1.65,0.04907840800012764
25,0,2582,548,1.5175182481751823,0.047142595000138954
26,0,2582,568,1.347887323943662,0.044098838000309115
27,0,2582,588,1.6163265306122447,0.05430683199978148
28,0,2582,608,1.5414473684210526,0.05318614799946886
29,0,2582,628,1.5449044585987262,0.05562823700066133
30,0,2582,648,1.5074074074074073,0.055422653999897875
31,0,2582,668,1.4919161676646706,0.05767297600007737
32,0,2582,688,1.5156976744186046,0.05912694000019769
33,0,2582,708,1.4728813559322034,0.061267571999877646
34,0,2582,727,1.643191196698762,0.06740139999959638
35,0,2582,747,1.5461847389558232,0.06668983199961076
36,0,2582,767,1.4628422425032592,0.06344784999930653
37,0,2582,787,1.501143583227446,0.06756349900027203
38,0,2582,807,1.529368029739777,0.07287666399986392
39,0,2582,827,1.5721886336154776,0.07643080899990196
40,0,2582,847,1.4727272727272727,0.07039285699920583
41,0,2582,867,1.4768166089965398,0.07236842499966656
42,0,2582,887,1.5848928974069898,0.07968049099997643
43,0,2582,907,1.4553472987872105,0.07493534299959492
44,0,2582,927,1.5093851132686082,0.0793662719995325
45,0,2582,947,1.4356916578669483,0.08009537000015143
46,0,2582,967,1.5083764219234745,0.08259442000007766
47,0,2582,987,1.5045592705167172,0.08561079500020696
48,0,2582,1007,1.4419066534260179,0.08283813700006704
49,0,2582,1027,1.523076923076923,0.0888050099993336
50,0,2582,1046,1.4764818355640534,0.08736263399964628
51,0,2582,1066,1.523076923076923,0.09864478999944026
52,0,2582,1086,1.580110497237569,0.09709068899937279
53,0,2582,1106,1.5933092224231464,0.10095971200038889
54,0,2582,1126,1.5005328596802843,0.09589663900015921
55,0,2582,1146,1.5031413612565443,0.09785262099939018
56,0,2582,1166,1.562264150943396,0.10363763100036749
57,0,2582,1186,1.535919055649241,0.10432618300049512
58,0,2582,1206,1.543283582089552,0.10543408699962242
59,0,2582,1226,1.5181076672104405,0.10536826299986046
60,0,2582,1246,1.4831460674157302,0.10542984199963712
61,0,2582,1266,1.5066350710900471,0.11554498800015267
62,0,2582,1286,1.4729393468118195,0.10755168199992227
63,0,2582,1306,1.4857580398162327,0.11080371100072739
64,0,2582,1326,1.5778280542986425,0.11849216200036494
65,0,2582,1346,1.6181277860326893,0.12353696000056402
66,0,2582,1366,1.5364568081991214,0.12009987800064437
67,0,2582,1385,1.5249097472924187,0.11910582599946906
68,0,2582,1405,1.5642704626334518,0.12421502299983445
69,0,2582,1425,1.551578947368421,0.13255635900057428
70,0,2582,1445,1.4889965397923874,0.12260396100003845
71,0,2582,1465,1.5948122866894197,0.13233559200008926
72,0,2582,1485,1.4888888888888887,0.12971873199961692
73,0,2582,1505,1.5699667774086377,0.1353599580003504
74,0,2582,1525,1.4931147540983605,0.13020761399943126
75,0,2582,1545,1.4609708737864078,0.12819177399975956
76,0,2582,1565,1.5055591054313098,0.1335280889996966
77,0,2582,1585,1.561514195583596,0.1466138600005138
78,0,2582,1605,1.5091588785046728,0.13746579499968448
79,0,2582,1625,1.547446153846154,0.14220474600006128
80,0,2582,1645,1.5567173252279634,0.15308343999981844
81,0,2582,1665,1.4864864864864864,0.14532999400063318
82,0,2582,1685,1.4257566765578633,0.13626905299986447
83,0,2582,1705,1.536774193548387,0.1492511549999449
84,0,2582,1724,1.4968677494199536,0.15493013899933317
85,0,2582,1744,1.5251146788990824,0.1526386389996901
86,0,2582,1764,1.5639455782312923,0.15837417600053527
87,0,2582,1784,1.5797085201793721,0.16325245600026506
88,0,2582,1804,1.4890243902439024,0.15450336099900142
89,0,2582,1824,1.5414473684210526,0.169299637000222
90,0,2582,1844,1.4531453362255964,0.16529045999942582
91,0,2582,1864,1.4587982832618025,0.15635971100010693
92,0,2582,1884,1.4853503184713375,0.16529417199959084
