order,simulation,sch_method,chain lenght,found_distances
0,5,adaptive,250,33606.325140528555
1,5,adaptive,250,20367.35381190854
2,5,adaptive,250,18188.82178087561
3,5,adaptive,250,16732.880151451012
4,5,adaptive,250,15334.233981145917
5,5,adaptive,250,14884.569323504025
6,5,adaptive,250,13739.842378953195
7,5,adaptive,250,13629.735725719229
8,5,adaptive,250,13491.60768530815
9,5,adaptive,250,13300.40670916442
10,5,adaptive,250,14191.669150635496
11,5,adaptive,250,14163.910516572712
12,5,adaptive,250,14379.19610726396
13,5,adaptive,250,13900.18071086303
14,5,adaptive,250,13628.444831623232
15,5,adaptive,250,13774.876795385464
16,5,adaptive,250,13301.652617401054
17,5,adaptive,250,12893.711148693646
18,5,adaptive,250,12167.362807322825
19,5,adaptive,250,11937.101350608234
20,5,adaptive,250,12131.248216107299
21,5,adaptive,250,12486.350474175333
22,5,adaptive,250,12602.872491711292
23,5,adaptive,250,12050.995942673146
24,5,adaptive,250,11631.593362126345
25,5,adaptive,250,12009.147428968918
26,5,adaptive,250,11626.359443012989
27,5,adaptive,250,11214.281125003421
28,5,adaptive,250,11076.866053681604
29,5,adaptive,250,11429.449174945532
30,5,adaptive,250,11245.011549974297
31,5,adaptive,250,10797.509593284256
32,5,adaptive,250,10724.859725825305
33,5,adaptive,250,10824.68772757845
34,5,adaptive,250,10714.842940190749
35,5,adaptive,250,10697.619724088561
36,5,adaptive,250,10632.134438883144
37,5,adaptive,250,10826.284980512588
38,5,adaptive,250,10786.442958847341
39,5,adaptive,250,10593.149763089823
40,5,adaptive,250,10446.14921806254
41,5,adaptive,250,10097.413004605714
42,5,adaptive,250,10132.192982184632
43,5,adaptive,250,10271.385077308903
44,5,adaptive,250,10613.03176831148
45,5,adaptive,250,10771.635202908623
46,5,adaptive,250,10691.491799586296
47,5,adaptive,250,10569.392935239399
48,5,adaptive,250,10292.251261419697
49,5,adaptive,250,9935.18475765941
50,5,adaptive,250,9744.155765834155
51,5,adaptive,250,9591.19533485602
52,5,adaptive,250,9829.288168788293
53,5,adaptive,250,9673.69702906545
54,5,adaptive,250,9611.607289169624
55,5,adaptive,250,9423.755585853543
56,5,adaptive,250,9668.6863397774
57,5,adaptive,250,9451.739024836563
58,5,adaptive,250,9531.062144529156
59,5,adaptive,250,9570.957620637952
60,5,adaptive,250,9366.688499982149
61,5,adaptive,250,9352.533275065947
62,5,adaptive,250,9482.578256500405
63,5,adaptive,250,9033.034833270944
64,5,adaptive,250,8977.402323498309
65,5,adaptive,250,8447.246892929197
66,5,adaptive,250,8296.646097170044
67,5,adaptive,250,8436.884812843839
68,5,adaptive,250,8280.070390355555
69,5,adaptive,250,8315.264495487
70,5,adaptive,250,8913.031065100851
71,5,adaptive,250,8430.269383806122
72,5,adaptive,250,8163.202926596709
73,5,adaptive,250,8085.487619039013
74,5,adaptive,250,7801.183975341216
75,5,adaptive,250,7826.013766735488
76,5,adaptive,250,7745.549795302505
77,5,adaptive,250,7781.613341585223
78,5,adaptive,250,7608.405429705365
79,5,adaptive,250,7611.699070771712
80,5,adaptive,250,7387.841766440992
81,5,adaptive,250,7321.693862590324
82,5,adaptive,250,7400.062544735567
83,5,adaptive,250,7564.55639243829
84,5,adaptive,250,7277.559474357824
85,5,adaptive,250,7485.532185572185
86,5,adaptive,250,7209.817549537867
87,5,adaptive,250,7132.470188625046
88,5,adaptive,250,7146.268046125155
89,5,adaptive,250,7037.131222566146
90,5,adaptive,250,6959.213971050997
91,5,adaptive,250,7059.832291805494
92,5,adaptive,250,7031.247468270097
93,5,adaptive,250,6897.053379128381
94,5,adaptive,250,7082.078229654855
95,5,adaptive,250,7048.5059298656015
96,5,adaptive,250,7082.60164726912
97,5,adaptive,250,7141.742879988458
98,5,adaptive,250,7112.27341684845
99,5,adaptive,250,7015.880134667413
100,5,adaptive,250,6791.461417402165
101,5,adaptive,250,6681.337847243847
102,5,adaptive,250,6509.343280923351
103,5,adaptive,250,6568.527459020689
104,5,adaptive,250,6621.453344014526
105,5,adaptive,250,6640.97602868664
106,5,adaptive,250,6664.429144411353
107,5,adaptive,250,6559.609849529384
108,5,adaptive,250,6546.91514235042
109,5,adaptive,250,6512.216625267587
110,5,adaptive,250,6461.300593145799
111,5,adaptive,250,6283.546168220646
112,5,adaptive,250,6228.1053777221905
113,5,adaptive,250,6209.482055302583
114,5,adaptive,250,6170.745083782774
115,5,adaptive,250,6170.616734348559
116,5,adaptive,250,6236.224996928152
117,5,adaptive,250,6293.645863687453
118,5,adaptive,250,6160.435895659855
119,5,adaptive,250,6124.623669855781
120,5,adaptive,250,6148.051713274897
121,5,adaptive,250,6064.833188165555
122,5,adaptive,250,6260.157854120336
123,5,adaptive,250,6107.68136743778
124,5,adaptive,250,6069.0276447955375
125,5,adaptive,250,6131.822361686905
126,5,adaptive,250,6004.908844318991
127,5,adaptive,250,5953.262939981728
128,5,adaptive,250,5833.747226005782
129,5,adaptive,250,5897.115522199727
