order,simulation,sch_method,chain lenght,found_distances
0,5,adaptive,2000,34645.15585946858
1,5,adaptive,2000,15632.249126800756
2,5,adaptive,2000,13153.121865453737
3,5,adaptive,2000,13877.450867595617
4,5,adaptive,2000,13567.558839359182
5,5,adaptive,2000,13488.86731343375
6,5,adaptive,2000,12831.940085122982
7,5,adaptive,2000,13568.768598800752
8,5,adaptive,2000,12461.82470647315
9,5,adaptive,2000,12680.182017741203
10,5,adaptive,2000,12483.830293597737
11,5,adaptive,2000,12924.43316223521
12,5,adaptive,2000,13042.381648704568
13,5,adaptive,2000,12140.56852195293
14,5,adaptive,2000,12535.648258686972
15,5,adaptive,2000,12678.16193320624
16,5,adaptive,2000,13078.948622686004
17,5,adaptive,2000,11734.49121987199
18,5,adaptive,2000,11670.537103833922
19,5,adaptive,2000,11750.182487057345
20,5,adaptive,2000,10825.36794817174
21,5,adaptive,2000,11491.052198680954
22,5,adaptive,2000,11471.86044082179
23,5,adaptive,2000,11249.284752777032
24,5,adaptive,2000,9663.599216606308
25,5,adaptive,2000,9791.296065347327
26,5,adaptive,2000,9716.118544980047
27,5,adaptive,2000,9312.317833774443
28,5,adaptive,2000,10652.747225984964
29,5,adaptive,2000,9568.706776446023
30,5,adaptive,2000,9490.82289405534
31,5,adaptive,2000,9200.856751815089
32,5,adaptive,2000,8946.229017686526
33,5,adaptive,2000,8861.149755995255
34,5,adaptive,2000,8733.257150548787
35,5,adaptive,2000,8716.363470686412
36,5,adaptive,2000,8765.439381531165
37,5,adaptive,2000,8696.62185352123
38,5,adaptive,2000,9411.92809410283
39,5,adaptive,2000,8651.80058756619
40,5,adaptive,2000,8627.313440798767
41,5,adaptive,2000,8391.328376357927
42,5,adaptive,2000,8790.819786257898
43,5,adaptive,2000,8242.528832157612
44,5,adaptive,2000,7754.644305560078
45,5,adaptive,2000,8137.157861818192
46,5,adaptive,2000,8130.064547755289
47,5,adaptive,2000,8140.276333705566
48,5,adaptive,2000,7957.931625669106
49,5,adaptive,2000,7422.595041598626
50,5,adaptive,2000,7683.853392165572
51,5,adaptive,2000,7421.141216003502
52,5,adaptive,2000,7224.205036540972
53,5,adaptive,2000,7412.08401434399
54,5,adaptive,2000,6960.712236858004
55,5,adaptive,2000,7112.435194956425
56,5,adaptive,2000,6763.48238592268
57,5,adaptive,2000,7160.40783239624
58,5,adaptive,2000,6732.501554965528
59,5,adaptive,2000,6978.159768352758
60,5,adaptive,2000,6970.589848175013
61,5,adaptive,2000,7041.786702264116
62,5,adaptive,2000,6622.913185897296
63,5,adaptive,2000,7209.311415260109
64,5,adaptive,2000,6740.317622136021
65,5,adaptive,2000,6442.149025868553
66,5,adaptive,2000,5976.024378294042
67,5,adaptive,2000,5927.824407694047
68,5,adaptive,2000,5874.791918929945
69,5,adaptive,2000,6067.959066056328
70,5,adaptive,2000,6008.460360769071
71,5,adaptive,2000,5670.545590953131
72,5,adaptive,2000,5695.288612519524
73,5,adaptive,2000,5676.201622191907
74,5,adaptive,2000,5595.287034079869
75,5,adaptive,2000,5452.334476506934
76,5,adaptive,2000,5298.409539350747
77,5,adaptive,2000,5378.286257085075
78,5,adaptive,2000,5517.669049515647
79,5,adaptive,2000,5423.484148515098
80,5,adaptive,2000,5435.358708325011
81,5,adaptive,2000,5474.388121119815
82,5,adaptive,2000,5224.591227851273
83,5,adaptive,2000,5222.398368933013
84,5,adaptive,2000,5139.6163041660375
85,5,adaptive,2000,5160.509917986679
86,5,adaptive,2000,4958.552922939445
87,5,adaptive,2000,4919.078691129497
88,5,adaptive,2000,5058.828719943054
89,5,adaptive,2000,5076.71743179628
90,5,adaptive,2000,5027.458670050615
91,5,adaptive,2000,4986.620072547163
92,5,adaptive,2000,4974.936154804689
93,5,adaptive,2000,4752.619457728181
94,5,adaptive,2000,4643.8742586660765
95,5,adaptive,2000,4792.3546466571825
96,5,adaptive,2000,4808.12484969766
97,5,adaptive,2000,4631.718618058011
98,5,adaptive,2000,4658.193888670773
99,5,adaptive,2000,4587.02794792345
100,5,adaptive,2000,4491.061106596496
101,5,adaptive,2000,4479.730911725069
102,5,adaptive,2000,4372.201536856196
103,5,adaptive,2000,4479.778546619559
104,5,adaptive,2000,4364.552078512668
105,5,adaptive,2000,4456.444933769629
106,5,adaptive,2000,4451.546344764402
107,5,adaptive,2000,4383.069604313865
108,5,adaptive,2000,4404.681695512623
109,5,adaptive,2000,4365.895323569139
110,5,adaptive,2000,4396.021734874316
111,5,adaptive,2000,4416.686787026276
112,5,adaptive,2000,4173.411697019734
113,5,adaptive,2000,4070.9881101014457
114,5,adaptive,2000,4027.1635312286544
115,5,adaptive,2000,3910.4942272175995
116,5,adaptive,2000,4073.5109065220013
117,5,adaptive,2000,4051.447420541304
118,5,adaptive,2000,4119.662353602057
119,5,adaptive,2000,4191.394131278957
120,5,adaptive,2000,4197.475467222868
121,5,adaptive,2000,3970.3497617771523
122,5,adaptive,2000,3857.8754075680454
123,5,adaptive,2000,3897.7099669643967
124,5,adaptive,2000,3851.3076019258856
125,5,adaptive,2000,3771.859539852826
126,5,adaptive,2000,3703.732338660608
127,5,adaptive,2000,3632.338211353095
128,5,adaptive,2000,3644.403899113087
129,5,adaptive,2000,3604.791282633422
130,5,adaptive,2000,3604.0016336203457
131,5,adaptive,2000,3449.3607514049836
132,5,adaptive,2000,3428.030411342172
133,5,adaptive,2000,3434.399077989217
134,5,adaptive,2000,3429.173795013574
135,5,adaptive,2000,3495.0755879117814
136,5,adaptive,2000,3484.5564299977764
137,5,adaptive,2000,3491.365221409648
138,5,adaptive,2000,3422.7673325075425
