order,simulation,sch_method,chain lenght,found_distances
0,5,adaptive,750,35136.13220252621
1,5,adaptive,750,16420.07137947285
2,5,adaptive,750,14622.225652116216
3,5,adaptive,750,13660.462581392592
4,5,adaptive,750,13756.532542124636
5,5,adaptive,750,14152.12471774437
6,5,adaptive,750,14056.773505797095
7,5,adaptive,750,13325.617684316612
8,5,adaptive,750,13978.447780851064
9,5,adaptive,750,14278.37022826401
10,5,adaptive,750,13011.854158245893
11,5,adaptive,750,13282.83292009373
12,5,adaptive,750,13120.104990571726
13,5,adaptive,750,13378.267601148886
14,5,adaptive,750,12099.788388631549
15,5,adaptive,750,12309.231831085723
16,5,adaptive,750,11956.602816689347
17,5,adaptive,750,12476.285915014298
18,5,adaptive,750,11429.067225300723
19,5,adaptive,750,11187.338947616128
20,5,adaptive,750,11837.798964541445
21,5,adaptive,750,11207.225210193104
22,5,adaptive,750,10611.721763964928
23,5,adaptive,750,11371.995279440107
24,5,adaptive,750,11169.435556851793
25,5,adaptive,750,10845.965320744739
26,5,adaptive,750,11244.224074836624
27,5,adaptive,750,11033.847771263074
28,5,adaptive,750,10101.972390804529
29,5,adaptive,750,10366.2024772164
30,5,adaptive,750,9975.323099546318
31,5,adaptive,750,9949.211091594536
32,5,adaptive,750,10087.621708336024
33,5,adaptive,750,10039.664019938195
34,5,adaptive,750,10211.554521191212
35,5,adaptive,750,10287.183831841694
36,5,adaptive,750,9889.11214887368
37,5,adaptive,750,9786.386161465813
38,5,adaptive,750,9626.697762480213
39,5,adaptive,750,9722.931426092431
40,5,adaptive,750,10008.131793711536
41,5,adaptive,750,10272.622737197758
42,5,adaptive,750,9622.568414595626
43,5,adaptive,750,9169.02155706056
44,5,adaptive,750,8437.034967472797
45,5,adaptive,750,8559.13213423188
46,5,adaptive,750,8871.865870682726
47,5,adaptive,750,8552.326502055257
48,5,adaptive,750,8362.627470255286
49,5,adaptive,750,8255.933637977338
50,5,adaptive,750,8060.477451613784
51,5,adaptive,750,7751.708148463828
52,5,adaptive,750,8039.469978966124
53,5,adaptive,750,7923.6163369754795
54,5,adaptive,750,7530.715207334314
55,5,adaptive,750,7584.874492595905
56,5,adaptive,750,7715.1706985709425
57,5,adaptive,750,7975.212465461898
58,5,adaptive,750,7694.708313548755
59,5,adaptive,750,7754.411914137484
60,5,adaptive,750,7094.938363666732
61,5,adaptive,750,7013.316193092205
62,5,adaptive,750,6712.123033172953
63,5,adaptive,750,6859.116893396817
64,5,adaptive,750,7099.558092755721
65,5,adaptive,750,7156.738725212572
66,5,adaptive,750,7156.640205939212
67,5,adaptive,750,7127.194492736366
68,5,adaptive,750,6706.59403543254
69,5,adaptive,750,6763.679933464288
70,5,adaptive,750,6553.897200231611
71,5,adaptive,750,6431.644654470339
72,5,adaptive,750,6634.748375313047
73,5,adaptive,750,6725.447522901226
74,5,adaptive,750,6361.417639656572
75,5,adaptive,750,6378.61565453182
76,5,adaptive,750,6162.675644788123
77,5,adaptive,750,6249.548491423918
78,5,adaptive,750,6047.529192593167
79,5,adaptive,750,6029.052650066737
80,5,adaptive,750,6003.055763169562
81,5,adaptive,750,5921.287485847415
82,5,adaptive,750,5836.3685719183195
83,5,adaptive,750,5877.33249494715
84,5,adaptive,750,5706.057874325914
85,5,adaptive,750,5463.343680887858
86,5,adaptive,750,5458.689495547688
87,5,adaptive,750,5506.987203991367
88,5,adaptive,750,5439.292304466568
89,5,adaptive,750,5568.692091208262
90,5,adaptive,750,5574.7351135229765
91,5,adaptive,750,5486.050489157846
92,5,adaptive,750,5328.262694916574
93,5,adaptive,750,5235.002321054254
94,5,adaptive,750,5354.06621568046
95,5,adaptive,750,5229.148049917531
96,5,adaptive,750,5237.475804624165
97,5,adaptive,750,5419.301405835912
98,5,adaptive,750,5328.791420800481
99,5,adaptive,750,5286.642552496569
100,5,adaptive,750,5326.4143430805425
101,5,adaptive,750,5154.212477004772
102,5,adaptive,750,5137.348693387334
103,5,adaptive,750,5057.13990610202
104,5,adaptive,750,5055.970418027989
105,5,adaptive,750,4990.288630406482
106,5,adaptive,750,4964.628216772254
107,5,adaptive,750,5029.9280862111855
108,5,adaptive,750,4977.988863622154
109,5,adaptive,750,4926.279780653225
110,5,adaptive,750,5188.580887201479
111,5,adaptive,750,5137.282327753181
112,5,adaptive,750,4944.775432466079
113,5,adaptive,750,4870.436612536396
114,5,adaptive,750,5100.690885940869
115,5,adaptive,750,4965.953155050432
116,5,adaptive,750,4852.505890757567
117,5,adaptive,750,4799.062180636871
118,5,adaptive,750,4748.532830074392
119,5,adaptive,750,4861.196299657028
120,5,adaptive,750,4846.446495017666
121,5,adaptive,750,4752.353045671242
122,5,adaptive,750,4669.6532083444545
123,5,adaptive,750,4621.092458716667
124,5,adaptive,750,4568.587879915136
125,5,adaptive,750,4596.889903051311
126,5,adaptive,750,4528.271571018969
127,5,adaptive,750,4484.267488718872
128,5,adaptive,750,4429.622047123898
129,5,adaptive,750,4435.474041867988
130,5,adaptive,750,4394.129959145602
131,5,adaptive,750,4349.8009968343895
132,5,adaptive,750,4348.171799216782
133,5,adaptive,750,4316.707847351868
134,5,adaptive,750,4347.069412746499
135,5,adaptive,750,4306.260784471435
136,5,adaptive,750,4326.706494661175
137,5,adaptive,750,4345.38207662611
