order,simulation,sch_method,chain lenght,found_distances
0,5,geometric,500,32683.386732160183
1,5,geometric,500,17834.721630526677
2,5,geometric,500,15778.199192802484
3,5,geometric,500,14725.936258196378
4,5,geometric,500,13086.09617919264
5,5,geometric,500,13444.161592545293
6,5,geometric,500,13403.89624805416
7,5,geometric,500,14359.516260364064
8,5,geometric,500,13222.283271677255
9,5,geometric,500,13803.153476058087
10,5,geometric,500,13686.057264078916
11,5,geometric,500,13471.46739681577
12,5,geometric,500,13662.896222316493
13,5,geometric,500,13252.494479725055
14,5,geometric,500,12638.734156454273
15,5,geometric,500,12780.387205215833
16,5,geometric,500,12876.515049775777
17,5,geometric,500,12711.763047649447
18,5,geometric,500,12915.6507881224
19,5,geometric,500,13334.402115931522
20,5,geometric,500,13469.750094807803
21,5,geometric,500,12375.335497742155
22,5,geometric,500,12095.87830945538
23,5,geometric,500,12352.131990728658
24,5,geometric,500,12469.003268199915
25,5,geometric,500,13558.052805008669
26,5,geometric,500,12865.709441207893
27,5,geometric,500,11946.332406194439
28,5,geometric,500,12159.577123488234
29,5,geometric,500,11562.190920415991
30,5,geometric,500,11907.618750636266
31,5,geometric,500,13190.131734074734
32,5,geometric,500,12035.603317462655
33,5,geometric,500,11674.168543749547
34,5,geometric,500,11758.777895904734
35,5,geometric,500,11460.985270414738
36,5,geometric,500,11864.060778618772
37,5,geometric,500,11594.295563907232
38,5,geometric,500,11704.93120837635
39,5,geometric,500,11398.072434387552
40,5,geometric,500,11361.411907679667
41,5,geometric,500,11275.442575506728
42,5,geometric,500,11437.231832742746
43,5,geometric,500,11355.777861199153
44,5,geometric,500,11155.386262509099
45,5,geometric,500,11112.841645167317
46,5,geometric,500,11442.837092575588
47,5,geometric,500,10903.771528942632
48,5,geometric,500,10819.186566278886
49,5,geometric,500,10930.159694014083
50,5,geometric,500,11342.623760630951
51,5,geometric,500,11195.38662727204
52,5,geometric,500,11261.934000920546
53,5,geometric,500,10757.295997390065
54,5,geometric,500,10659.611370763809
55,5,geometric,500,10383.914691504433
56,5,geometric,500,10089.059890718354
57,5,geometric,500,9913.20532905231
58,5,geometric,500,9877.16812492934
59,5,geometric,500,10142.506092811025
60,5,geometric,500,10122.80323228909
61,5,geometric,500,9843.540761864364
62,5,geometric,500,9795.222684634728
63,5,geometric,500,9960.686564901815
64,5,geometric,500,9920.927618927259
65,5,geometric,500,10227.609940395505
66,5,geometric,500,10401.36390360717
67,5,geometric,500,10567.566325434702
68,5,geometric,500,10062.577174671282
69,5,geometric,500,9749.447661396696
70,5,geometric,500,9376.19234033048
71,5,geometric,500,9618.130010726221
72,5,geometric,500,9464.646169750411
73,5,geometric,500,9502.47862974655
74,5,geometric,500,9151.586983095445
75,5,geometric,500,8477.75312564743
76,5,geometric,500,8607.562802291772
77,5,geometric,500,8598.074343262248
