order,simulation,sch_method,chain lenght,found_distances
0,5,adaptive,500,33514.87212651781
1,5,adaptive,500,16906.674816398005
2,5,adaptive,500,14158.828095766472
3,5,adaptive,500,14124.07362888472
4,5,adaptive,500,13832.293065412065
5,5,adaptive,500,13684.84619879644
6,5,adaptive,500,13617.50334863817
7,5,adaptive,500,13297.106454683922
8,5,adaptive,500,14033.88334288908
9,5,adaptive,500,13941.141995630644
10,5,adaptive,500,13824.888142046118
11,5,adaptive,500,13348.954900335995
12,5,adaptive,500,13056.570699211745
13,5,adaptive,500,12766.70451143718
14,5,adaptive,500,13469.708097284862
15,5,adaptive,500,12207.991907398717
16,5,adaptive,500,12187.62229401379
17,5,adaptive,500,12215.959565797339
18,5,adaptive,500,12761.760656387076
19,5,adaptive,500,12773.587292835111
20,5,adaptive,500,12384.025984739792
21,5,adaptive,500,12661.949809004707
22,5,adaptive,500,12509.822777259496
23,5,adaptive,500,12321.728620955539
24,5,adaptive,500,12264.960838785122
25,5,adaptive,500,11505.752491429139
26,5,adaptive,500,12258.975349306087
27,5,adaptive,500,11913.561758637205
28,5,adaptive,500,11781.805194872773
29,5,adaptive,500,11437.11656198898
30,5,adaptive,500,10823.766514598092
31,5,adaptive,500,10365.045595344423
32,5,adaptive,500,11017.34334054788
33,5,adaptive,500,10580.3801852938
34,5,adaptive,500,9632.514706588729
35,5,adaptive,500,10516.125216187322
36,5,adaptive,500,10691.172109746462
37,5,adaptive,500,10469.15583316353
38,5,adaptive,500,9800.67498182237
39,5,adaptive,500,9476.56500127095
40,5,adaptive,500,9091.994621885677
41,5,adaptive,500,8699.12260160417
42,5,adaptive,500,8412.843831115195
43,5,adaptive,500,8602.390092767593
44,5,adaptive,500,8686.078049602898
45,5,adaptive,500,8382.315641312956
46,5,adaptive,500,8436.8943886993
47,5,adaptive,500,8482.261577540768
48,5,adaptive,500,8373.848477742476
49,5,adaptive,500,8396.703063301398
50,5,adaptive,500,8467.705158780502
51,5,adaptive,500,8224.415816911816
52,5,adaptive,500,8106.4563676832995
53,5,adaptive,500,8030.505989322281
54,5,adaptive,500,8177.9671630173225
55,5,adaptive,500,8192.956625991163
56,5,adaptive,500,8277.41165760166
57,5,adaptive,500,8014.232008126753
58,5,adaptive,500,7902.990923470896
59,5,adaptive,500,7587.2113766423945
60,5,adaptive,500,7566.334610571208
61,5,adaptive,500,7607.966124109891
62,5,adaptive,500,7485.798712503698
63,5,adaptive,500,7786.170413179644
64,5,adaptive,500,7785.307309897135
65,5,adaptive,500,7553.493427996742
66,5,adaptive,500,7292.579244281527
67,5,adaptive,500,7208.089462907612
68,5,adaptive,500,7451.836135478768
69,5,adaptive,500,7423.104535926671
70,5,adaptive,500,7265.777456951288
71,5,adaptive,500,7216.112604621255
72,5,adaptive,500,6974.908585927987
73,5,adaptive,500,7032.746868588713
74,5,adaptive,500,6973.721721381012
75,5,adaptive,500,7049.573948688956
76,5,adaptive,500,7019.704296410623
77,5,adaptive,500,6891.5373857902405
78,5,adaptive,500,6992.86564302443
79,5,adaptive,500,7124.196889801525
80,5,adaptive,500,6999.707984978309
81,5,adaptive,500,6929.265493599878
82,5,adaptive,500,6650.059114218161
83,5,adaptive,500,6637.141788336727
84,5,adaptive,500,6690.586172411203
85,5,adaptive,500,6791.8342133268125
86,5,adaptive,500,6745.860859248976
87,5,adaptive,500,6643.908123002385
88,5,adaptive,500,6592.567389481857
89,5,adaptive,500,6533.3901790518785
90,5,adaptive,500,6624.411009175332
91,5,adaptive,500,6581.008113873448
92,5,adaptive,500,6339.44223933813
93,5,adaptive,500,6157.408948712358
94,5,adaptive,500,6112.43017361935
95,5,adaptive,500,6036.052966029058
96,5,adaptive,500,5933.649236414696
97,5,adaptive,500,5947.025120850448
98,5,adaptive,500,5719.055866207452
99,5,adaptive,500,5839.546375533721
100,5,adaptive,500,5881.647369078884
101,5,adaptive,500,5825.393938378992
102,5,adaptive,500,5844.137893593501
103,5,adaptive,500,5731.099978460826
104,5,adaptive,500,5740.239868320742
105,5,adaptive,500,5651.685607870406
106,5,adaptive,500,5600.321961325567
107,5,adaptive,500,5621.699389405249
108,5,adaptive,500,5644.234241860281
109,5,adaptive,500,5703.341988590522
110,5,adaptive,500,5649.816715102558
111,5,adaptive,500,5662.635065292392
112,5,adaptive,500,5642.649613490045
113,5,adaptive,500,5683.60092837783
114,5,adaptive,500,5504.418740351753
115,5,adaptive,500,5407.908284371844
116,5,adaptive,500,5545.513398752101
117,5,adaptive,500,5484.984768208324
118,5,adaptive,500,5475.001047859023
119,5,adaptive,500,5375.813134812565
120,5,adaptive,500,5367.791439807143
121,5,adaptive,500,5148.843444819411
122,5,adaptive,500,5210.16051522595
123,5,adaptive,500,5199.210029680674
124,5,adaptive,500,5209.111504155035
125,5,adaptive,500,5248.668387202549
126,5,adaptive,500,5295.288362969208
127,5,adaptive,500,5272.5794380055495
128,5,adaptive,500,5219.690806102979
129,5,adaptive,500,5156.300737032051
130,5,adaptive,500,5160.517416315448
131,5,adaptive,500,5045.42075043509
132,5,adaptive,500,5011.075801724462
133,5,adaptive,500,5034.876192801316
134,5,adaptive,500,5132.800820479896
135,5,adaptive,500,5066.806146421965
136,5,adaptive,500,5101.0917348577195
137,5,adaptive,500,5041.910798067415
138,5,adaptive,500,5034.72666032599
139,5,adaptive,500,4991.573399514591
140,5,adaptive,500,5030.762826483833
141,5,adaptive,500,4938.661563854875
142,5,adaptive,500,4861.131981504415
143,5,adaptive,500,4879.49825310767
144,5,adaptive,500,4939.571866910158
145,5,adaptive,500,4926.909301297944
146,5,adaptive,500,4847.060099169974
147,5,adaptive,500,4781.692813105325
148,5,adaptive,500,4773.133085192531
149,5,adaptive,500,4669.543987171467
150,5,adaptive,500,4693.838836715999
151,5,adaptive,500,4600.310625943393
152,5,adaptive,500,4623.973402650166
153,5,adaptive,500,4559.592032960835
154,5,adaptive,500,4649.647055134855
155,5,adaptive,500,4649.292301333776
156,5,adaptive,500,4581.698655822811
157,5,adaptive,500,4568.41909553496
158,5,adaptive,500,4539.515085165701
159,5,adaptive,500,4532.147385296859
160,5,adaptive,500,4575.681454780543
161,5,adaptive,500,4472.903987277334
162,5,adaptive,500,4394.002203015283
163,5,adaptive,500,4356.506540620912
164,5,adaptive,500,4385.459602220286
165,5,adaptive,500,4370.977714281627
166,5,adaptive,500,4323.207185210999
167,5,adaptive,500,4384.871446274326
168,5,adaptive,500,4363.640799733731
169,5,adaptive,500,4339.53850770349
170,5,adaptive,500,4249.462704669957
171,5,adaptive,500,4234.492372990612
172,5,adaptive,500,4157.146328313647
173,5,adaptive,500,4103.5279667137775
174,5,adaptive,500,4116.423102891873
175,5,adaptive,500,4127.650872821035
176,5,adaptive,500,4107.6708762462185
177,5,adaptive,500,4101.193708485902
178,5,adaptive,500,4074.2218889461005
179,5,adaptive,500,4113.540696223866
180,5,adaptive,500,4091.0600866302307
181,5,adaptive,500,4065.8690063142485
182,5,adaptive,500,4032.9474940649666
183,5,adaptive,500,4036.4756534580993
184,5,adaptive,500,4087.6821037209243
185,5,adaptive,500,4059.5904541631735
186,5,adaptive,500,4095.5350058024633
187,5,adaptive,500,4100.364266725563
188,5,adaptive,500,4014.6257797506573
189,5,adaptive,500,3997.296712202217
190,5,adaptive,500,4015.8171715791746
191,5,adaptive,500,4004.2725821234285
192,5,adaptive,500,4012.753698248314
193,5,adaptive,500,4014.444869912552
194,5,adaptive,500,4027.1930814388065
195,5,adaptive,500,4015.8739193910856
196,5,adaptive,500,4026.9787169166125
197,5,adaptive,500,3964.2293164228304
198,5,adaptive,500,3992.4752244211354
199,5,adaptive,500,3984.299115633821
200,5,adaptive,500,3958.204589754306
201,5,adaptive,500,3949.0006199062664
202,5,adaptive,500,3929.8615482814057
203,5,adaptive,500,3901.7025720156207
204,5,adaptive,500,3857.052246223584
205,5,adaptive,500,3841.362098174927
206,5,adaptive,500,3838.932121068258
207,5,adaptive,500,3855.439798391842
208,5,adaptive,500,3847.9374815796523
209,5,adaptive,500,3855.4325001094935
210,5,adaptive,500,3846.789089262977
211,5,adaptive,500,3846.378536506226
212,5,adaptive,500,3840.6447072071487
213,5,adaptive,500,3807.855311789419
214,5,adaptive,500,3807.3725683593584
215,5,adaptive,500,3798.0790890310172
216,5,adaptive,500,3853.138352615806
217,5,adaptive,500,3816.3278462782037
218,5,adaptive,500,3884.584318663781
219,5,adaptive,500,3866.1821406846543
220,5,adaptive,500,3820.7820042395083
221,5,adaptive,500,3786.7436804249755
222,5,adaptive,500,3810.6965849871044
223,5,adaptive,500,3809.3920238026317
224,5,adaptive,500,3787.888330706896
225,5,adaptive,500,3789.406793211149
226,5,adaptive,500,3777.105651361447
227,5,adaptive,500,3769.408157386736
228,5,adaptive,500,3707.9084353775415
229,5,adaptive,500,3694.652487418897
230,5,adaptive,500,3712.751640444629
231,5,adaptive,500,3713.100952193201
232,5,adaptive,500,3713.4581206095677
233,5,adaptive,500,3688.8779422569733
234,5,adaptive,500,3715.951317597475
235,5,adaptive,500,3703.891089434885
236,5,adaptive,500,3685.1665378886596
237,5,adaptive,500,3670.250232762653
238,5,adaptive,500,3678.925699738171
239,5,adaptive,500,3709.0251444679625
240,5,adaptive,500,3662.29377215
241,5,adaptive,500,3654.6497207563066
242,5,adaptive,500,3665.149733958374
243,5,adaptive,500,3699.900496982373
244,5,adaptive,500,3690.421034870248
245,5,adaptive,500,3666.935834066739
246,5,adaptive,500,3655.5388708776236
247,5,adaptive,500,3640.4026117149474
248,5,adaptive,500,3670.713133048173
249,5,adaptive,500,3654.7404664954365
250,5,adaptive,500,3635.729046712123
251,5,adaptive,500,3677.942642673524
252,5,adaptive,500,3699.3038257410035
253,5,adaptive,500,3717.8747214407167
254,5,adaptive,500,3697.6127337809253
255,5,adaptive,500,3699.181402124373
256,5,adaptive,500,3664.8037785919337
257,5,adaptive,500,3673.205638378461
258,5,adaptive,500,3635.572086258086
259,5,adaptive,500,3639.535555325354
260,5,adaptive,500,3665.5281201521775
261,5,adaptive,500,3689.859153569266
262,5,adaptive,500,3713.2794356657137
263,5,adaptive,500,3702.1813226311965
