order,simulation,sch_method,chain lenght,found_distances
0,5,geometric,10,33992.15872150415
1,5,geometric,10,32730.26270436174
2,5,geometric,10,31497.049052811904
3,5,geometric,10,30605.43111927018
4,5,geometric,10,29436.769885811733
5,5,geometric,10,28848.391198402875
6,5,geometric,10,28467.217444432852
7,5,geometric,10,27952.31414324114
8,5,geometric,10,27601.842972950737
9,5,geometric,10,27143.47582534573
10,5,geometric,10,26401.67340557858
11,5,geometric,10,26233.97635873659
12,5,geometric,10,25942.05434109248
13,5,geometric,10,25578.830073968147
14,5,geometric,10,25052.15815200342
15,5,geometric,10,24802.348984080807
16,5,geometric,10,24201.44915224293
17,5,geometric,10,23944.354775628228
18,5,geometric,10,23860.709927080494
19,5,geometric,10,23504.71478002264
20,5,geometric,10,23405.65069793202
21,5,geometric,10,23247.94729162074
22,5,geometric,10,23062.431213258253
23,5,geometric,10,22854.928132271183
24,5,geometric,10,22586.603794350354
25,5,geometric,10,22298.198700261633
26,5,geometric,10,21678.402890282454
27,5,geometric,10,21347.41839919473
28,5,geometric,10,21233.46046304924
29,5,geometric,10,20986.235370265138
30,5,geometric,10,20803.35773669125
31,5,geometric,10,20713.585499559325
32,5,geometric,10,20483.324688681256
33,5,geometric,10,20179.273384240507
34,5,geometric,10,20041.501182478227
35,5,geometric,10,19866.0944001525
36,5,geometric,10,19642.298187266224
37,5,geometric,10,19497.86983482672
38,5,geometric,10,19529.1156135264
39,5,geometric,10,19262.287933697895
40,5,geometric,10,19098.284894428445
41,5,geometric,10,19167.490656131726
42,5,geometric,10,19116.73844600112
43,5,geometric,10,18995.63889193463
44,5,geometric,10,18910.644093587744
45,5,geometric,10,18584.962669778182
46,5,geometric,10,18547.72666725767
47,5,geometric,10,18544.083294399585
48,5,geometric,10,18151.88566576733
49,5,geometric,10,18149.8266083487
50,5,geometric,10,17821.46386191546
51,5,geometric,10,17750.31767706748
52,5,geometric,10,17542.18104253049
53,5,geometric,10,17386.493269557726
54,5,geometric,10,17231.481105612907
55,5,geometric,10,16983.37798530827
56,5,geometric,10,17034.7862390825
57,5,geometric,10,16583.290690245278
58,5,geometric,10,16443.88871742083
59,5,geometric,10,16367.736301583873
60,5,geometric,10,16283.983994294464
61,5,geometric,10,16257.350145900042
62,5,geometric,10,16256.046697869619
63,5,geometric,10,16308.348981931196
64,5,geometric,10,16251.21024429159
65,5,geometric,10,16160.089654656907
66,5,geometric,10,16094.604437175318
67,5,geometric,10,15985.458799721244
68,5,geometric,10,15994.979808283146
69,5,geometric,10,15827.90193610636
70,5,geometric,10,15848.645007043633
71,5,geometric,10,15737.49114791069
72,5,geometric,10,15708.918132126693
73,5,geometric,10,15395.608974266108
74,5,geometric,10,15231.51917196739
75,5,geometric,10,15190.636251538168
76,5,geometric,10,15253.502340214158
77,5,geometric,10,15237.766498428402
78,5,geometric,10,15215.735046157315
79,5,geometric,10,15112.438864022197
80,5,geometric,10,14965.2877960336
81,5,geometric,10,14871.402050567503
82,5,geometric,10,14897.895018769404
83,5,geometric,10,14802.859290061535
84,5,geometric,10,14662.74932812935
85,5,geometric,10,14618.527667440012
86,5,geometric,10,14572.227471972705
87,5,geometric,10,14508.173247046392
88,5,geometric,10,14382.606904712062
89,5,geometric,10,14376.917969889288
90,5,geometric,10,14281.915034802103
91,5,geometric,10,14248.058526354022
92,5,geometric,10,14327.569148675922
93,5,geometric,10,14227.66294343339
94,5,geometric,10,14127.673457967676
95,5,geometric,10,14095.450736520526
96,5,geometric,10,14069.80224682087
97,5,geometric,10,14008.499968839367
98,5,geometric,10,14020.348592696708
99,5,geometric,10,13970.59542251736
100,5,geometric,10,13914.106760742052
101,5,geometric,10,13825.528792468649
102,5,geometric,10,13792.81988870027
103,5,geometric,10,13841.602013893447
104,5,geometric,10,13846.416862963873
105,5,geometric,10,13767.494569451648
106,5,geometric,10,13601.782836658427
107,5,geometric,10,13578.462909583512
108,5,geometric,10,13509.165466023174
109,5,geometric,10,13428.916381256682
110,5,geometric,10,13445.144233681141
111,5,geometric,10,13356.341614123656
112,5,geometric,10,13206.10441243983
