order,simulation,sch_method,chain lenght,found_distances
0,5,geometric,750,35537.39694371191
1,5,geometric,750,16149.852234828748
2,5,geometric,750,14404.112065634665
3,5,geometric,750,13955.753521536759
4,5,geometric,750,14886.103092399371
5,5,geometric,750,14908.502346903497
6,5,geometric,750,13550.557590303488
7,5,geometric,750,13517.709290185308
8,5,geometric,750,13645.462527809908
9,5,geometric,750,13939.727084023343
10,5,geometric,750,14107.050430705083
11,5,geometric,750,13837.63368036396
12,5,geometric,750,13835.296275935505
13,5,geometric,750,14107.959007556032
14,5,geometric,750,14125.029084458052
15,5,geometric,750,13115.262778780481
16,5,geometric,750,12801.998001616907
17,5,geometric,750,13777.631524892151
18,5,geometric,750,12938.159746191492
19,5,geometric,750,12941.926612415273
20,5,geometric,750,11715.11938246304
21,5,geometric,750,12159.058363575225
22,5,geometric,750,13042.16029199345
23,5,geometric,750,12411.234600057023
24,5,geometric,750,12522.936972194771
25,5,geometric,750,13352.480067584036
26,5,geometric,750,13485.541663982876
27,5,geometric,750,12513.364509776658
28,5,geometric,750,13109.468843799852
29,5,geometric,750,13114.6269371825
30,5,geometric,750,12851.081293653424
31,5,geometric,750,12059.62296224676
32,5,geometric,750,11649.01155126578
33,5,geometric,750,11535.732617772252
34,5,geometric,750,11527.344798254115
35,5,geometric,750,11238.916528016322
36,5,geometric,750,10771.847575844766
37,5,geometric,750,11907.748679454642
38,5,geometric,750,11644.881172386471
39,5,geometric,750,11438.306268653925
40,5,geometric,750,11970.88304753022
41,5,geometric,750,11963.258491622239
42,5,geometric,750,11514.545290769755
43,5,geometric,750,10967.700319217087
44,5,geometric,750,11378.022531836796
45,5,geometric,750,11320.650615610752
46,5,geometric,750,10632.531402986982
47,5,geometric,750,11370.97541871278
48,5,geometric,750,10882.828647884908
49,5,geometric,750,11435.790202377362
50,5,geometric,750,11258.427856129423
51,5,geometric,750,11041.666099225073
52,5,geometric,750,10950.734121607069
53,5,geometric,750,10828.031405800004
54,5,geometric,750,10569.429139619837
55,5,geometric,750,10489.914101937715
56,5,geometric,750,10250.072822234139
57,5,geometric,750,10055.116998492911
58,5,geometric,750,10496.932682262712
59,5,geometric,750,10168.336090173243
60,5,geometric,750,9913.701432333995
61,5,geometric,750,9866.666708803115
62,5,geometric,750,9420.831685907615
63,5,geometric,750,9312.554761111222
64,5,geometric,750,9666.493884557975
65,5,geometric,750,9715.67913688157
66,5,geometric,750,9916.30387872863
67,5,geometric,750,10178.343386642382
68,5,geometric,750,10628.899070945088
69,5,geometric,750,10168.631429513822
70,5,geometric,750,10032.974603226434
71,5,geometric,750,9875.061493400242
72,5,geometric,750,10083.757706985989
73,5,geometric,750,10646.255462031313
74,5,geometric,750,10351.825130195291
75,5,geometric,750,10441.217433041369
76,5,geometric,750,10139.972581123495
77,5,geometric,750,9619.088540425924
78,5,geometric,750,8997.97173108778
79,5,geometric,750,8822.41175124553
80,5,geometric,750,8984.633908453283
81,5,geometric,750,9038.114650455354
82,5,geometric,750,8566.578723885958
83,5,geometric,750,8210.3730322487
84,5,geometric,750,8189.751239705872
85,5,geometric,750,7995.573986604197
86,5,geometric,750,8133.431506868508
87,5,geometric,750,8076.766931279111
88,5,geometric,750,7546.074256091319
89,5,geometric,750,7605.089599965253
90,5,geometric,750,7846.198620146685
91,5,geometric,750,7738.370526808767
92,5,geometric,750,7921.657991436718
93,5,geometric,750,8183.597568671259
94,5,geometric,750,7954.885929432886
95,5,geometric,750,7769.237257823593
96,5,geometric,750,7804.4437365719905
97,5,geometric,750,8029.676236233703
98,5,geometric,750,7997.694191040662
99,5,geometric,750,8124.471246088002
100,5,geometric,750,7836.225206148885
101,5,geometric,750,7627.610589037347
102,5,geometric,750,7559.152591393922
103,5,geometric,750,7792.739621674244
104,5,geometric,750,7994.879716003628
105,5,geometric,750,8094.186318176306
106,5,geometric,750,8035.814992376872
107,5,geometric,750,7960.142314243829
108,5,geometric,750,7776.675054702326
109,5,geometric,750,7974.560027908777
110,5,geometric,750,7421.086907387874
111,5,geometric,750,7193.115652025341
112,5,geometric,750,7536.018194589455
113,5,geometric,750,7197.272882635852
114,5,geometric,750,7305.084342150988
115,5,geometric,750,7318.9459405483185
116,5,geometric,750,7220.766368685251
117,5,geometric,750,7348.52686216564
118,5,geometric,750,7233.163811919958
119,5,geometric,750,7300.373798773857
120,5,geometric,750,6942.215833762541
121,5,geometric,750,7200.544372333302
122,5,geometric,750,7270.342952746664
123,5,geometric,750,7140.360311214653
124,5,geometric,750,6861.481839991104
125,5,geometric,750,6780.589049072177
126,5,geometric,750,6788.786272708536
127,5,geometric,750,6597.149449379445
128,5,geometric,750,6584.082559447939
129,5,geometric,750,6439.1147555539355
130,5,geometric,750,6480.71758264285
131,5,geometric,750,6463.975689706638
132,5,geometric,750,6525.017646319723
133,5,geometric,750,6545.137728545684
134,5,geometric,750,6614.973331003981
135,5,geometric,750,6559.8588983403615
136,5,geometric,750,6371.443559091496
137,5,geometric,750,6335.223656349848
138,5,geometric,750,6250.511843381719
139,5,geometric,750,6137.453681566143
140,5,geometric,750,6010.290251698282
141,5,geometric,750,6131.495568787955
142,5,geometric,750,6158.466033375728
143,5,geometric,750,5953.404764303399
144,5,geometric,750,5939.2029673497855
145,5,geometric,750,5873.213865083987
146,5,geometric,750,5808.434807954005
147,5,geometric,750,5706.571943186333
148,5,geometric,750,5430.520531921036
149,5,geometric,750,5441.5385460181515
150,5,geometric,750,5244.325078573284
151,5,geometric,750,5212.816634181959
152,5,geometric,750,5119.794304048373
153,5,geometric,750,5020.203393874792
154,5,geometric,750,5127.076372627606
155,5,geometric,750,5141.418898170934
156,5,geometric,750,5130.789606342182
157,5,geometric,750,5083.913301490785
158,5,geometric,750,5054.889032345212
159,5,geometric,750,4948.363676253374
160,5,geometric,750,4979.894110543406
161,5,geometric,750,4817.703227601285
162,5,geometric,750,4876.466002427303
163,5,geometric,750,4853.0948277403495
164,5,geometric,750,4736.9864134084355
