order,simulation,sch_method,chain lenght,found_distances
0,5,geometric,250,33905.17256060177
1,5,geometric,250,21629.19079072922
2,5,geometric,250,18613.608954231564
3,5,geometric,250,17228.05978968715
4,5,geometric,250,16030.991984859264
5,5,geometric,250,14859.33185457398
6,5,geometric,250,14772.01786079592
7,5,geometric,250,14377.975437869141
8,5,geometric,250,14219.264443896118
9,5,geometric,250,13220.091561780326
10,5,geometric,250,13481.894247550945
11,5,geometric,250,13541.673718473128
12,5,geometric,250,13942.577307686277
13,5,geometric,250,13672.556607058368
14,5,geometric,250,13243.077459833625
15,5,geometric,250,12775.743536874235
16,5,geometric,250,12790.011332159038
17,5,geometric,250,12886.397253086663
18,5,geometric,250,12521.234391448714
19,5,geometric,250,12711.947037142016
20,5,geometric,250,12629.064047710706
21,5,geometric,250,12205.151224853184
22,5,geometric,250,12283.639673540043
23,5,geometric,250,12421.258331018178
24,5,geometric,250,12113.365814644094
25,5,geometric,250,12956.551974516957
26,5,geometric,250,12557.300343580704
27,5,geometric,250,12431.174028352376
28,5,geometric,250,11509.102867616502
29,5,geometric,250,12075.375157555167
30,5,geometric,250,12381.847700060536
31,5,geometric,250,12715.103905865177
32,5,geometric,250,12671.72646714944
33,5,geometric,250,12285.372874634784
34,5,geometric,250,12069.059896745746
35,5,geometric,250,12211.05746842789
36,5,geometric,250,11823.360917928503
37,5,geometric,250,11747.337310664625
38,5,geometric,250,11295.97027215128
39,5,geometric,250,10942.959597308767
40,5,geometric,250,11133.418641567509
41,5,geometric,250,11213.431874531467
42,5,geometric,250,11063.665321341809
43,5,geometric,250,11076.975800618458
44,5,geometric,250,10958.076060197001
45,5,geometric,250,11068.976926127109
46,5,geometric,250,10932.69158800827
47,5,geometric,250,10936.463100002224
48,5,geometric,250,10581.312252556638
49,5,geometric,250,10692.76536345723
50,5,geometric,250,10778.319250227423
51,5,geometric,250,10965.66196492234
52,5,geometric,250,10792.8737766073
53,5,geometric,250,10483.564890289292
54,5,geometric,250,10769.43264790876
55,5,geometric,250,11098.748546447508
56,5,geometric,250,11136.449865253966
57,5,geometric,250,10669.053116533294
58,5,geometric,250,10350.529199868806
59,5,geometric,250,10253.724548603686
60,5,geometric,250,9770.866259231418
61,5,geometric,250,9582.191180716156
62,5,geometric,250,10078.350543289765
63,5,geometric,250,10727.646634028231
