order,simulation,sch_method,chain lenght,found_distances
0,0,geometric,250,33498.14947321822
1,0,geometric,250,21918.128290147644
2,0,geometric,250,18181.702009760145
3,0,geometric,250,15609.83394458861
4,0,geometric,250,15905.639855291716
5,0,geometric,250,15893.155463248651
6,0,geometric,250,15131.896002862823
7,0,geometric,250,14696.490250857261
8,0,geometric,250,14359.217339626104
9,0,geometric,250,13661.387922667245
10,0,geometric,250,13674.087943993987
11,0,geometric,250,13666.489754578888
12,0,geometric,250,14010.284525597779
13,0,geometric,250,13766.129880190929
14,0,geometric,250,13786.904685272411
15,0,geometric,250,13545.65987792458
16,0,geometric,250,12925.452991942435
17,0,geometric,250,12857.343545599504
18,0,geometric,250,12829.194863552602
19,0,geometric,250,13027.39998072164
20,0,geometric,250,13071.871889879663
21,0,geometric,250,12519.929384109435
22,0,geometric,250,12355.577153477847
23,0,geometric,250,12611.28027930602
24,0,geometric,250,12036.855360496675
25,0,geometric,250,12458.451237429745
26,0,geometric,250,12084.54918384229
27,0,geometric,250,12125.40314959138
28,0,geometric,250,12696.358916158142
29,0,geometric,250,12866.237575444069
30,0,geometric,250,12063.180361358853
31,0,geometric,250,11842.078323352072
32,0,geometric,250,11905.838673545373
33,0,geometric,250,12223.592040572561
34,0,geometric,250,12117.08898661448
35,0,geometric,250,12188.468748203775
36,0,geometric,250,11879.364522172544
37,0,geometric,250,11897.763717503352
38,0,geometric,250,11924.775372488977
39,0,geometric,250,12398.420385716323
40,0,geometric,250,12097.643027449185
41,0,geometric,250,12154.325925689549
42,0,geometric,250,11984.508110153538
43,0,geometric,250,11821.07027177176
44,0,geometric,250,11267.992317395265
45,0,geometric,250,11248.736444623519
46,0,geometric,250,11549.880610762839
47,0,geometric,250,11787.930312490198
48,0,geometric,250,11901.249186320449
49,0,geometric,250,11520.89410304527
50,0,geometric,250,11362.203705793892
51,0,geometric,250,11021.920182571532
52,0,geometric,250,10398.656346163627
53,0,geometric,250,10318.748252268157
54,0,geometric,250,10128.352672932315
55,0,geometric,250,10061.371911021743
56,0,geometric,250,10309.121537977142
57,0,geometric,250,10428.528124008088
58,0,geometric,250,10372.769424214037
59,0,geometric,250,10536.784764960033
60,0,geometric,250,10513.234930826915
61,0,geometric,250,10584.973783755177
62,0,geometric,250,10351.249690764156
63,0,geometric,250,10593.418087438684
64,0,geometric,250,10605.827543488615
65,0,geometric,250,10392.788865230976
66,0,geometric,250,10430.244237490084
67,0,geometric,250,10380.255673829757
68,0,geometric,250,9800.53727689868
69,0,geometric,250,9504.959945878882
70,0,geometric,250,9780.558225729976
71,0,geometric,250,9588.770201801884
72,0,geometric,250,9579.039264616762
73,0,geometric,250,9879.00077199543
74,0,geometric,250,9810.629354952474
75,0,geometric,250,9758.816384922513
76,0,geometric,250,9813.163260397443
77,0,geometric,250,9412.255163363663
78,0,geometric,250,9617.863277759792
79,0,geometric,250,9676.263584629913
80,0,geometric,250,9596.569517184851
81,0,geometric,250,9973.357074145766
82,0,geometric,250,9944.992494576278
83,0,geometric,250,9784.01818570048
84,0,geometric,250,9506.039237276784
85,0,geometric,250,9347.362332937826
86,0,geometric,250,9328.981393110958
87,0,geometric,250,9213.156586443838
88,0,geometric,250,8810.520346041414
89,0,geometric,250,8783.938511655973
90,0,geometric,250,8488.377728498383
91,0,geometric,250,8578.499484915257
92,0,geometric,250,8495.712795882942
93,0,geometric,250,8532.834057613993
94,0,geometric,250,8572.135470993773
95,0,geometric,250,8372.245674150505
96,0,geometric,250,8454.100340025378
97,0,geometric,250,8451.43031228478
98,0,geometric,250,8614.42508687605
99,0,geometric,250,8571.415767932922
100,0,geometric,250,8514.977594916436
101,0,geometric,250,8435.031501769601
102,0,geometric,250,8461.34664122745
103,0,geometric,250,8224.827296569065
104,0,geometric,250,8387.24161139276
105,0,geometric,250,8331.310855237545
106,0,geometric,250,8420.388133165205
107,0,geometric,250,8069.1201048607245
108,0,geometric,250,7962.275982762579
109,0,geometric,250,7961.31324315046
110,0,geometric,250,7801.842183965638
111,0,geometric,250,7859.308912616759
112,0,geometric,250,7538.860065036412
113,0,geometric,250,7494.1709472377515
114,0,geometric,250,7495.272975936836
115,0,geometric,250,7559.17803910046
116,0,geometric,250,7489.790797028087
117,0,geometric,250,7509.614426895805
118,0,geometric,250,7278.647509409259
119,0,geometric,250,7207.288795061033
120,0,geometric,250,7055.645333588702
121,0,geometric,250,6863.131370744224
122,0,geometric,250,6867.211402636909
123,0,geometric,250,6968.350538714452
124,0,geometric,250,6953.98395642843
125,0,geometric,250,6979.7053051959365
126,0,geometric,250,6939.640266428135
127,0,geometric,250,7005.97730995927
128,0,geometric,250,6986.083637822362
129,0,geometric,250,6817.230126460619
130,0,geometric,250,6821.561965284171
131,0,geometric,250,6688.238591904327
132,0,geometric,250,6695.063442371574
133,0,geometric,250,6740.527863672078
134,0,geometric,250,6541.721588410806
135,0,geometric,250,6485.6390735873565
136,0,geometric,250,6434.909163514776
137,0,geometric,250,6461.426786212281
138,0,geometric,250,6497.567040434951
139,0,geometric,250,6484.868868100408
140,0,geometric,250,6610.520016059911
141,0,geometric,250,6569.524124860619
142,0,geometric,250,6464.777207825877
143,0,geometric,250,6456.099644964779
144,0,geometric,250,6427.864417920664
145,0,geometric,250,6348.00547412798
146,0,geometric,250,6277.0883012655795
147,0,geometric,250,6292.070639407397
148,0,geometric,250,6272.80238660041
149,0,geometric,250,6274.663311929507
150,0,geometric,250,6364.076842550758
151,0,geometric,250,6260.67788773767
152,0,geometric,250,6228.821614344396
153,0,geometric,250,6298.879257736842
154,0,geometric,250,6167.951548293475
155,0,geometric,250,6161.901475450957
156,0,geometric,250,6043.177480700799
157,0,geometric,250,5990.693067867124
158,0,geometric,250,5948.344850451584
159,0,geometric,250,5885.123647997888
160,0,geometric,250,5909.681423440435
161,0,geometric,250,5932.709023721592
162,0,geometric,250,5823.729730893798
163,0,geometric,250,5787.027010927045
164,0,geometric,250,5780.298669713007
165,0,geometric,250,5641.753591459078
166,0,geometric,250,5554.485559050868
167,0,geometric,250,5647.433338737447
168,0,geometric,250,5633.816972996608
169,0,geometric,250,5687.921271800304
170,0,geometric,250,5595.0056250017
171,0,geometric,250,5576.347808835194
172,0,geometric,250,5581.86147775234
173,0,geometric,250,5440.149569448678
174,0,geometric,250,5438.929669638692
175,0,geometric,250,5549.683148764
176,0,geometric,250,5544.790400324379
177,0,geometric,250,5471.1483149977375
178,0,geometric,250,5462.866071796249
179,0,geometric,250,5528.726538109304
180,0,geometric,250,5540.140828502211
181,0,geometric,250,5554.815194427784
182,0,geometric,250,5466.100807753284
183,0,geometric,250,5446.498694645822
184,0,geometric,250,5449.827133349962
185,0,geometric,250,5444.928152605476
186,0,geometric,250,5429.02384788183
187,0,geometric,250,5359.295358094697
188,0,geometric,250,5299.403546621514
189,0,geometric,250,5302.587749795404
190,0,geometric,250,5330.066389530502
191,0,geometric,250,5252.582486369457
192,0,geometric,250,5327.013936684988
193,0,geometric,250,5314.6786045408435
194,0,geometric,250,5261.188869808533
195,0,geometric,250,5266.013149834451
196,0,geometric,250,5250.765660454428
197,0,geometric,250,5246.743307727775
198,0,geometric,250,5212.035984553652
199,0,geometric,250,5205.340456907176
200,0,geometric,250,5134.116040146803
201,0,geometric,250,5101.330605578909
202,0,geometric,250,5025.933466472478
203,0,geometric,250,5023.48310024826
204,0,geometric,250,5047.844431217004
205,0,geometric,250,5011.944031350948
206,0,geometric,250,4987.5341172525095
207,0,geometric,250,4922.855811679445
208,0,geometric,250,4923.246330480963
209,0,geometric,250,4902.405596388609
210,0,geometric,250,4890.179003604935
211,0,geometric,250,4876.640811433752
212,0,geometric,250,4861.381753422375
213,0,geometric,250,4789.525930294447
214,0,geometric,250,4761.033003826716
215,0,geometric,250,4760.72056904957
216,0,geometric,250,4692.215879121135
217,0,geometric,250,4633.869322608263
218,0,geometric,250,4634.7615825803505
219,0,geometric,250,4595.631835968017
220,0,geometric,250,4547.324629038208
221,0,geometric,250,4531.795344522887
222,0,geometric,250,4534.123902418196
223,0,geometric,250,4518.748830112021
224,0,geometric,250,4466.075126417404
225,0,geometric,250,4437.548179724286
226,0,geometric,250,4398.531565788678
227,0,geometric,250,4400.853558887135
228,0,geometric,250,4388.717082770597
229,0,geometric,250,4379.671397834036
230,0,geometric,250,4366.751579960505
231,0,geometric,250,4356.686712696965
232,0,geometric,250,4323.553793715449
233,0,geometric,250,4314.431340619173
234,0,geometric,250,4288.496153483934
235,0,geometric,250,4331.658519470552
236,0,geometric,250,4290.76171566043
237,0,geometric,250,4253.2522069962815
238,0,geometric,250,4204.819457079716
239,0,geometric,250,4134.7379211836405
240,0,geometric,250,4118.505214579289
241,0,geometric,250,4095.295243338328
242,0,geometric,250,4098.9919856671
243,0,geometric,250,4110.463812868782
244,0,geometric,250,4114.360416292065
245,0,geometric,250,4082.91697950871
246,0,geometric,250,4091.046209299465
247,0,geometric,250,4020.262008266343
248,0,geometric,250,4014.955628003894
249,0,geometric,250,3964.1229991098126
250,0,geometric,250,3964.778787957981
251,0,geometric,250,3970.250861894442
252,0,geometric,250,3957.6505578700367
253,0,geometric,250,3938.241180095739
254,0,geometric,250,3932.598826396326
255,0,geometric,250,3912.29055109837
256,0,geometric,250,3909.8896794886177
257,0,geometric,250,3888.029375392339
258,0,geometric,250,3905.969693942873
259,0,geometric,250,3906.0819963181684
260,0,geometric,250,3909.0223536578164
261,0,geometric,250,3881.7529674810453
262,0,geometric,250,3880.590320822391
263,0,geometric,250,3872.1104492315058
264,0,geometric,250,3859.905237335392
265,0,geometric,250,3860.2238364877826
266,0,geometric,250,3814.0026585273795
267,0,geometric,250,3798.4545079349086
268,0,geometric,250,3772.701653458769
269,0,geometric,250,3759.903938102477
270,0,geometric,250,3736.1401828554444
271,0,geometric,250,3708.314194324814
272,0,geometric,250,3704.6085141095064
273,0,geometric,250,3680.6661069184347
274,0,geometric,250,3697.941428949627
275,0,geometric,250,3652.9486734313496
276,0,geometric,250,3638.3738381103367
277,0,geometric,250,3628.485294290338
278,0,geometric,250,3603.605150502911
279,0,geometric,250,3590.2542141374543
280,0,geometric,250,3535.183551343685
281,0,geometric,250,3537.9595189809747
282,0,geometric,250,3532.7572666619913
283,0,geometric,250,3521.4232569636674
284,0,geometric,250,3521.4232569636674
285,0,geometric,250,3502.6161280551883
286,0,geometric,250,3494.180365921979
287,0,geometric,250,3485.776476262094
288,0,geometric,250,3481.090184761079
289,0,geometric,250,3476.403893260064
290,0,geometric,250,3461.2606375854402
291,0,geometric,250,3467.88805458341
292,0,geometric,250,3451.888054583409
293,0,geometric,250,3466.462889904423
294,0,geometric,250,3450.0455253761393
295,0,geometric,250,3439.589718484456
296,0,geometric,250,3437.4763270780313
297,0,geometric,250,3390.9842667668663
298,0,geometric,250,3365.551290414286
299,0,geometric,250,3336.0372761627978
300,0,geometric,250,3298.157681758589
301,0,geometric,250,3290.0359860039516
302,0,geometric,250,3290.0359860039516
303,0,geometric,250,3286.2008116410366
304,0,geometric,250,3278.2008116410366
305,0,geometric,250,3262.338245504156
306,0,geometric,250,3255.0717316158352
