order,simulation,sch_method,chain lenght,found_distances
0,0,linear,500,34720.949357106554
1,0,linear,500,17980.769015723054
2,0,linear,500,15452.673805925771
3,0,linear,500,14469.600143145495
4,0,linear,500,14242.397673786802
5,0,linear,500,13945.199711555733
6,0,linear,500,13538.74775403125
7,0,linear,500,13534.957510883198
8,0,linear,500,13055.347661269323
9,0,linear,500,13615.316714972181
10,0,linear,500,14285.53268928333
11,0,linear,500,13497.328233439928
12,0,linear,500,13355.423480762756
13,0,linear,500,13991.9401512171
14,0,linear,500,13991.52180843644
15,0,linear,500,13635.37794527378
16,0,linear,500,13553.75568929394
17,0,linear,500,13700.243253805073
18,0,linear,500,12433.660351234006
19,0,linear,500,13440.151133918756
20,0,linear,500,13237.029098178718
21,0,linear,500,14476.151387022934
22,0,linear,500,14570.881248083457
23,0,linear,500,13589.00720846203
24,0,linear,500,14220.484411295547
25,0,linear,500,14544.460329978141
26,0,linear,500,14066.690658610063
27,0,linear,500,13657.015334941734
28,0,linear,500,13640.026030280256
29,0,linear,500,13588.373680566005
30,0,linear,500,13948.444522133688
31,0,linear,500,13624.669970854675
32,0,linear,500,13992.42488424973
33,0,linear,500,13524.658379648836
34,0,linear,500,13491.485967020786
35,0,linear,500,13940.18352128565
36,0,linear,500,13435.035485726306
37,0,linear,500,13500.792987694838
38,0,linear,500,13053.18007959917
39,0,linear,500,13930.989636205539
40,0,linear,500,13862.92452929596
41,0,linear,500,13983.170276157156
42,0,linear,500,14265.788724490994
43,0,linear,500,13534.810411083947
44,0,linear,500,14064.481839177526
45,0,linear,500,13941.127911410318
46,0,linear,500,14137.764197347686
47,0,linear,500,13721.483756093707
48,0,linear,500,14047.535867097571
49,0,linear,500,14124.392829710883
50,0,linear,500,13494.882607170282
51,0,linear,500,13594.493472717028
52,0,linear,500,13656.50056049647
53,0,linear,500,13891.948260114124
54,0,linear,500,13216.491667308781
55,0,linear,500,13709.352976624725
56,0,linear,500,13441.425841694216
57,0,linear,500,12947.937155418625
58,0,linear,500,14008.334889686854
59,0,linear,500,13578.01728492474
60,0,linear,500,13011.81626271259
61,0,linear,500,13630.894060891844
62,0,linear,500,13045.993633895674
63,0,linear,500,12749.773014209175
64,0,linear,500,13040.94541933281
65,0,linear,500,13167.133751590909
66,0,linear,500,12973.320195988506
67,0,linear,500,13369.304631137062
68,0,linear,500,13769.957362674815
69,0,linear,500,13766.286072758807
70,0,linear,500,13820.843525481743
71,0,linear,500,13790.860113148432
72,0,linear,500,13466.10017872582
73,0,linear,500,13440.881945869098
74,0,linear,500,13610.609877248797
75,0,linear,500,13194.356374276893
76,0,linear,500,13333.749457102704
77,0,linear,500,13207.672530036843
78,0,linear,500,13716.326974759037
79,0,linear,500,13642.655093713305
80,0,linear,500,12903.623470274566
81,0,linear,500,12679.038597567513
82,0,linear,500,12819.692125773729
83,0,linear,500,13127.031029994185
84,0,linear,500,13466.725458664012
85,0,linear,500,13594.689124595485
86,0,linear,500,12532.100245019845
87,0,linear,500,12735.30247596252
88,0,linear,500,12223.239128410998
89,0,linear,500,12008.178620083117
90,0,linear,500,11991.536522504754
91,0,linear,500,13292.813091744321
92,0,linear,500,13343.10315890324
93,0,linear,500,13686.219157548932
94,0,linear,500,13276.858683042392
95,0,linear,500,13618.472727536395
96,0,linear,500,13255.153282470581
97,0,linear,500,13375.828832911138
98,0,linear,500,12903.59254566515
99,0,linear,500,12866.273788777044
100,0,linear,500,13351.40852411099
101,0,linear,500,13643.92526105011
102,0,linear,500,13447.220078072298
103,0,linear,500,13635.320386891884
104,0,linear,500,14094.395240653392
105,0,linear,500,14012.741823624196
106,0,linear,500,12930.307425517674
107,0,linear,500,12909.792330410366
108,0,linear,500,13258.322126457717
109,0,linear,500,13411.192809391967
110,0,linear,500,13771.802735651274
111,0,linear,500,14298.446229245945
112,0,linear,500,13925.777261213618
113,0,linear,500,13585.359110072028
114,0,linear,500,12997.442258550036
115,0,linear,500,13259.623691507491
116,0,linear,500,12792.613071579684
117,0,linear,500,13313.60713197784
118,0,linear,500,13393.559258032372
119,0,linear,500,12756.420460353209
120,0,linear,500,12743.87438189533
121,0,linear,500,12240.833650765007
122,0,linear,500,12736.705970596004
123,0,linear,500,12547.81629444772
124,0,linear,500,13231.110568820914
125,0,linear,500,13950.404224379097
126,0,linear,500,13252.525258212832
127,0,linear,500,12849.653644830418
128,0,linear,500,12831.610352461019
129,0,linear,500,13646.021109572263
130,0,linear,500,13205.930690192168
131,0,linear,500,12680.033585058856
132,0,linear,500,12556.493215047518
133,0,linear,500,12826.094991277974
134,0,linear,500,13329.49638495686
135,0,linear,500,13251.35799320301
